username,content,date,userlocation,likecount,retweetcount,followers,url
Cobramarta1972,"Ja nie wiem co ten Szczesny tam robi, równie dobrze mógłby isc sobie usiąść i nie robiłoby to różnicy #POLSWE",2021-06-23 16:09:32+00:00,With Drew Starkey,14,3,2397,https://twitter.com/Cobramarta1972/status/1407732566359121921
nicotinegomez,serio kirwa nie da sie czytac tych komentarzy polaków z bolem dupy bo to tylko piłka nożna i wszystko jest możliwe i rownie dobrze za 10min moze byc 2:2 ale nie bo wy wiecie najlepiej XD #POLSWE,2021-06-23 16:09:32+00:00,,2,0,10544,https://twitter.com/nicotinegomez/status/1407732565134487554
M0TI0NCAPT7RE,zjebali znowu #POLSWE,2021-06-23 16:09:32+00:00,,2,0,225,https://twitter.com/M0TI0NCAPT7RE/status/1407732563628679169
DeBePl,"#POLSWE spoko! Awans  maja w kieszeni.
Bez względu  na wynik.",2021-06-23 16:09:30+00:00,,1,0,325,https://twitter.com/DeBePl/status/1407732557391839235
rowze23,Czy można już zmienić Józwiaka ? #POLSWE  #EURO2020,2021-06-23 16:09:29+00:00,"Kujawsko-Pomorskie, Polska",2,0,7,https://twitter.com/rowze23/status/1407732551221907463
angst023,Jak Szwedzi mają już gwarantowane wyjście z grupy to mogą nam dać wygrać XD #EURO2020 #POLSWE,2021-06-23 16:09:29+00:00,,4,0,482,https://twitter.com/angst023/status/1407732550534041606
amodecafe,ale zes zjebal #POLSWE,2021-06-23 16:09:28+00:00,❀ 280422 !!! underage,2,0,840,https://twitter.com/amodecafe/status/1407732548965441541
astrologicass,#POLSWE kurwaaa lewy,2021-06-23 16:09:27+00:00,she/her,1,0,2386,https://twitter.com/astrologicass/status/1407732542569058305
nowy_t,I już w 7 minucie wszystko jasne - Szwedzi odpoczywali 34 godziny dłużej  #POLSWE #SWEPOL,2021-06-23 16:09:26+00:00,,5,0,254,https://twitter.com/nowy_t/status/1407732540526432257
MarcinTyc,Szybko stracona bramka nie jest zła. Jest więcej czasu żeby odrobić... #POL #SWE  #POLSWE,2021-06-23 16:09:26+00:00,,5,0,14202,https://twitter.com/MarcinTyc/status/1407732537854771202
FOszczak,"Pierwszy punkt planu wykonany, przeciwnik uśpiony. Teraz dwie akcje i wychodzimy z grupy.

#polswe #piłka #lewy",2021-06-23 16:09:25+00:00,,2,0,618,https://twitter.com/FOszczak/status/1407732536911007748
____Michal___,Dramat w dwóch aktach #POLSWE https://t.co/f8SmVJ8Hph,2021-06-23 16:09:25+00:00,,1293,100,4196,https://twitter.com/____Michal___/status/1407732536105705474
mMiniMiki,"Minęła 5 czy 6 minuta a komentator, że brakuje świeżości....
#POLSWE",2021-06-23 16:09:25+00:00,Maxima Caesariensis,2,0,343,https://twitter.com/mMiniMiki/status/1407732533547180040
tomcatmi6,"Może to i lepiej, teraz przynajmniej będzie bez myślenia o czekaniu. W 89 jakbyśmy stracili było by gorzej ;)  #POLSWE",2021-06-23 16:09:23+00:00,,1,0,40,https://twitter.com/tomcatmi6/status/1407732526798495752
yesverysad,Ja przynajmniej umiem wyjść z grupy w przeciwieństwie do naszej reprezentacji #POLSWE https://t.co/beRNqo6yfV,2021-06-23 16:09:22+00:00,♡. she/her,63,8,3669,https://twitter.com/yesverysad/status/1407732524399443973
HettmarYT,Co za kryminał #POLSWE,2021-06-23 16:09:21+00:00,Polska,0,0,82,https://twitter.com/HettmarYT/status/1407732518418329608
hereformyidols9,"JA TAK BARDZO SIĘ BOJE ,PANOWIE WIARA DO KOŃCA  #POLSWE",2021-06-23 16:09:19+00:00,,19,0,56258,https://twitter.com/hereformyidols9/status/1407732511967428622
xamazain,potop szwedzki na nasza bramkę XD  #POLSWE,2021-06-23 16:09:19+00:00,she/her,2,0,4076,https://twitter.com/xamazain/status/1407732508440006669
K_Paczkowski,"Gdybym był analitykiem giełdowym to właśnie teraz bym wypuścił aktualizacje swojej prognozy, w której jeszcze bym obniżył szansę na wygraną Polski.

#POLSWE 

@niebieskazaba",2021-06-23 16:09:18+00:00,Warszawa,2,0,7369,https://twitter.com/K_Paczkowski/status/1407732506540056581
m0n1c23k,Wprowadzić przepis: gole w 1 i 2 minucie nie liczą się 🙈 #POLSWE,2021-06-23 16:09:17+00:00,Monty Python's Land,20,2,5179,https://twitter.com/m0n1c23k/status/1407732500701581312
jusia1986,"komentarze ""specjalistów"" są trochę żałosne ... powiedzcie po prostu, że Szwedzi są lepsi, a nie, że nie musieli dojeżdżać na mecze, etc etc etc #POLSWE",2021-06-23 16:09:15+00:00,"Poland, Silesia ",3,0,2171,https://twitter.com/jusia1986/status/1407732495072862209
real_ronnie,Co tu sie odpierdala #POLSWE,2021-06-23 16:09:15+00:00,,0,0,1705,https://twitter.com/real_ronnie/status/1407732494565261312
michalnesz,Pewnie teraz Szwedzi wbiją sobie dwie samobójcze #POLSWE,2021-06-23 16:09:13+00:00,"Bielsko-Biała, Polska",0,0,69,https://twitter.com/michalnesz/status/1407732486306680836
kamilka210001,czarno to widze  #POLSWE,2021-06-23 16:09:13+00:00,Poland,0,0,1686,https://twitter.com/kamilka210001/status/1407732483429441540
bvnnybae1,"Ten komentator ""trzeba zacząć grać"" XDDDD NO TAK PRZYDAŁOBY SIĘ XD #POLSWE",2021-06-23 16:09:12+00:00,,5,0,3022,https://twitter.com/bvnnybae1/status/1407732481974013955
bcdgbds,Wiedziałam że tak będzie #POLSWE,2021-06-23 16:09:11+00:00,,0,0,95,https://twitter.com/bcdgbds/status/1407732477779714052
fairytaliee,#POLSWE na chuj nam wyjście z grupy jak i tak sobie nie poradzą w 1/8,2021-06-23 16:09:10+00:00,17,1,0,104,https://twitter.com/fairytaliee/status/1407732474021564417
Rychu07,Szpakowski pieprzy o odpoczynku. W drugiej minucie zmęczeni byliśmy! #POLSWE,2021-06-23 16:09:10+00:00,Słupsk,2,0,406,https://twitter.com/Rychu07/status/1407732473841192961
prfctomlinsn,"kurwa no Szwedzi i tak mają awans do 1/8, mogliby dać nam wygrać co #POLSWE",2021-06-23 16:09:10+00:00,,3,0,6278,https://twitter.com/prfctomlinsn/status/1407732472868188166
Zosia49429853,Ah ten nieszczęsny #POLSWE,2021-06-23 16:09:10+00:00,,0,0,0,https://twitter.com/Zosia49429853/status/1407732472771715076
majorsuchy,Z gry to wygląda jakby nasi myśleli że awans im daje porażka z mniejszą ilością bramek niż 5 #POLSWE,2021-06-23 16:09:10+00:00,(L)elis,0,0,108,https://twitter.com/majorsuchy/status/1407732471152664576
trajkonik,"Lata mijają a nasi do dzisiaj nie wpoili sobie zasady ""jeśli faulujesz, fauluj dokładnie i tak by sędzia nie widział"" 🙄 #POLSWE",2021-06-23 16:09:09+00:00,,1,0,270,https://twitter.com/trajkonik/status/1407732470330675203
ZIMeeeR_,XDD zobaczyłam wynik... Pierwsza myśl : Twitter już z tego robi żarty... Miałam rację¯\_(ツ)_/¯ #POLSWE,2021-06-23 16:09:09+00:00,,0,0,13,https://twitter.com/ZIMeeeR_/status/1407732469307219970
sunflowerlight8,"co za porażka 
#POLSWE",2021-06-23 16:09:09+00:00,,1,0,2855,https://twitter.com/sunflowerlight8/status/1407732468212453381
gabrycha0,mamy Jezusa w drużynie także Krycha dajesz #POLSWE,2021-06-23 16:09:09+00:00,,0,0,83,https://twitter.com/gabrycha0/status/1407732467897929732
SympatykPMM,mowilemvKrychowiak wrocil i odrazu przegrywaja #POLSWE,2021-06-23 16:09:09+00:00,Sanok,0,1,3369,https://twitter.com/SympatykPMM/status/1407732467772137475
KrolikKR,Hej. @sport_tvppl co wy kuzwa odp ......  po choleresie przelaczacie na mecz hiszpanow ? @mszkolnikowski my chcemy mecz Polski.  Nie obchodzi mnie hiszpania.  #POLSWE,2021-06-23 16:09:08+00:00,Illinois USA,0,0,612,https://twitter.com/KrolikKR/status/1407732465800814599
venxuss,Dopiero odpalilam mecz i jakby co tu sie stalo #POLSWE https://t.co/o2UkP0aLQl,2021-06-23 16:09:08+00:00,she¡her || enhaandbtslovezone ,9,1,1030,https://twitter.com/venxuss/status/1407732463418359809
whilesstyles,naszych na boisku dziś nie ma XDDD Szwedzi grają jakby sami byli #POLSWE,2021-06-23 16:09:07+00:00,she/her,2,0,2989,https://twitter.com/whilesstyles/status/1407732457953271810
hi_curloops,śmieje się #POLSWE,2021-06-23 16:09:06+00:00,youarehome.co,0,0,389,https://twitter.com/hi_curloops/status/1407732457005277187
jm_mj0,SZEECJA STRZELIŁA BRAMKĘ W 2 MINUCIE MECZU XDSSDFFDDD… A kto na budzie? Oczywiście nasz kochany Wojtek😭😂😭 #POLSWE,2021-06-23 16:09:06+00:00,scorpio,1,0,696,https://twitter.com/jm_mj0/status/1407732456464293892
julia62138563,dobra widzę ze moje te się spełniają no to będzie 3-1 dla polski XFSJDK #POLSWE,2021-06-23 16:09:05+00:00,,0,0,69,https://twitter.com/julia62138563/status/1407732450604765193
Artur_Klinski,"Ciekawe czy tam ręki Forsberga nie było, każda powtórka wycięta w tym momencie. #POLSWE",2021-06-23 16:09:05+00:00,"Wielkopolskie, Polska",0,0,864,https://twitter.com/Artur_Klinski/status/1407732449963134981
sponsi_pl,"Szczęsny, weź ty już spierdalaj do swojego lachociąga. #POLSWE",2021-06-23 16:09:04+00:00,Polska,0,0,298,https://twitter.com/sponsi_pl/status/1407732449128468486
youroldmandrunk,"Szpakowski już znajduje wymówki. A to że mniej latania, albo że Szwedzi mieli wolną głowę #POLSWE",2021-06-23 16:09:04+00:00,"Wrocław, Polska",1,0,30,https://twitter.com/youroldmandrunk/status/1407732447018635265
kkrynska0,Znowu jestem na minusie dzięki mordy #POLSWE,2021-06-23 16:09:03+00:00,Szczecin ,0,0,25,https://twitter.com/kkrynska0/status/1407732444430733322
Syllvi_a,"""zaskoczyli naszych zawodników"" z całym szacunkiem, ale naszych to zaskoczyłby nawet sylwester 31 grudnia #POLSWE",2021-06-23 16:09:02+00:00,,183,33,9762,https://twitter.com/Syllvi_a/status/1407732439628328963
marcin_mafy,"Według mnie, wahadłowy, który myli się w obronie jest bezużyteczny. 🤔 #POLSWE",2021-06-23 16:09:01+00:00,,1,0,39,https://twitter.com/marcin_mafy/status/1407732436545556482
FigGa91,No to już raczej bez nerwów #POLSWE,2021-06-23 16:09:01+00:00,"Kalisz, Polska",0,0,1012,https://twitter.com/FigGa91/status/1407732434603499524
empiresvogue,co kirwa się dzieje  #POLSWE,2021-06-23 16:09:00+00:00,she/her,9,0,5426,https://twitter.com/empiresvogue/status/1407732429499076625
BrzezinskiMich,"Po stracie bramki cofnęliśmy się, żeby ich wciągnąć w pułapkę #POLSWE",2021-06-23 16:08:57+00:00,"Warsaw, Poland",5,0,5427,https://twitter.com/BrzezinskiMich/status/1407732418019213316
mloda_grabus,"nie dopuszczać ich do bramki w ogóle, grac na przód  #POLSWE",2021-06-23 16:08:56+00:00,she her ,1,0,72,https://twitter.com/mloda_grabus/status/1407732415724986375
_lytlm_,No narazie ta gra wyglada dramatycznie  #POLSWE,2021-06-23 16:08:56+00:00,,1,0,12,https://twitter.com/_lytlm_/status/1407732415263608833
nowyobserwator,Szwedzi chcą wyjść z 1 miejsca z grupy..#POLSWE,2021-06-23 16:08:55+00:00,"Warszawa, Polska",0,0,352,https://twitter.com/nowyobserwator/status/1407732409961955329
DoomiPolonia,"Coś mam wrażenie, że nam dojebio..  #POLSWE",2021-06-23 16:08:55+00:00,Polonia ,0,0,360,https://twitter.com/DoomiPolonia/status/1407732409584427009
oopsmypayno,"STARZY TERAZ:

#POLSWE https://t.co/nmeR4a8QOu",2021-06-23 16:08:55+00:00,love is never wrong ,33,5,35507,https://twitter.com/oopsmypayno/status/1407732409429278722
idzdopiekla,"DOBRA obstawiałam 2:1 dla nas, już Szwedzi swoją szanse  wykorzystali #POLSWE",2021-06-23 16:08:51+00:00,Mystic Falls,1,0,786,https://twitter.com/idzdopiekla/status/1407732394879336448
DziMatt,"""Szwedzi zaskoczyli nas wysokim pressingiem"". 
Nas kurwa zawsze, ktoś, czymś zaskakuje.
Zawsze, jak dostajemy w cymbał jesteś zaskoczeni. 
Cud, że nie byliśmy zaskoczeni faktem, iż trzeba wyjść na boisko! 
🤦🏻‍♂️
#EURO2020 
#POLSWE",2021-06-23 16:08:51+00:00,,20,3,2210,https://twitter.com/DziMatt/status/1407732393008582658
Socloudys,Może nas znowu słupek uratuje #POLSWE,2021-06-23 16:08:51+00:00,she/her 😴👍,1,0,126,https://twitter.com/Socloudys/status/1407732392664743941
BrochaPrezesa,#EURO2020 #POLSWE jedyna szansa w zapowiadanym załamaniu pogody,2021-06-23 16:08:50+00:00,PISz,0,0,9,https://twitter.com/BrochaPrezesa/status/1407732387866361857
MikaGolebiowski,"Lepsza brama w 2 minucie, niż na 2 minuty przed końcem.
#POLSWE #POL #EURO2020",2021-06-23 16:08:49+00:00,,4,0,618,https://twitter.com/MikaGolebiowski/status/1407732384502591495
xamazain,co to się odwaliło  #POLSWE,2021-06-23 16:08:49+00:00,she/her,0,0,4076,https://twitter.com/xamazain/status/1407732382644551682
julia74006728,#POLSWE ale się popisaliśmy 😆,2021-06-23 16:08:48+00:00,,0,0,0,https://twitter.com/julia74006728/status/1407732381491077131
v4nsrry,co oni odpieprzają do cholery XDD #POLSWE,2021-06-23 16:08:47+00:00,live laugh lana del rey,1,0,471,https://twitter.com/v4nsrry/status/1407732377594511368
josearcadio88,"Nie no takich spotkań nie może komentować Szpakowski, bo gość bez emocji. Tylko Mati Borek.
#POLSWE",2021-06-23 16:08:47+00:00,,2,0,701,https://twitter.com/josearcadio88/status/1407732376336220160
mcpowiekszony,Szwedzi to dzis sie będą z nami bawić serio #POLSWE,2021-06-23 16:08:47+00:00,,0,0,44,https://twitter.com/mcpowiekszony/status/1407732376323690503
Patryk1948,Na trybunach tez stypa  #POLSWE,2021-06-23 16:08:46+00:00,,0,0,152,https://twitter.com/Patryk1948/status/1407732372188155907
rucmajsikK,"polska reprezentacja                w trakcie
przed meczem               vs

#POLSWE https://t.co/ixBqFeVZ2l",2021-06-23 16:08:46+00:00,she/her 17 ,72,9,940,https://twitter.com/rucmajsikK/status/1407732371399577606
louis_ismybb,Powiem jedno xd #POLSWE,2021-06-23 16:08:46+00:00,she/them,1,0,781,https://twitter.com/louis_ismybb/status/1407732370560724992
dontworrybestie,CO to po meczu już XD #POLSWE #Euro2021,2021-06-23 16:08:45+00:00,in love with louis,1,0,381,https://twitter.com/dontworrybestie/status/1407732369063358470
gw_1990,"Szwedzi zapieprzają, bo nie chcą faworytów Euro w 1/8. Będą nas gnębić, jeśli Polacy się nie ogarną. #POLSWE",2021-06-23 16:08:42+00:00,Kraków,4,0,10088,https://twitter.com/gw_1990/status/1407732356803407874
SylciaSylwia,"Polska drużyna to Andrzej Gołota tych mistrzostw: ledwie zaczęli walkę, a już skończyli.
#EURO2020 
#POLSWE 
#SWEPOL",2021-06-23 16:08:42+00:00,Poland/Polska/Polen/Polonia,2,0,1214,https://twitter.com/SylciaSylwia/status/1407732353330520066
URnext2LoseCash,"Chorwacja czy Anglia w 1/8 bardziej Nam pasuje ??

 #POLSWE",2021-06-23 16:08:40+00:00,"Warszawa, Polska",1,0,209,https://twitter.com/URnext2LoseCash/status/1407732346821001218
shanksiara,No cóż XD #POLSWE https://t.co/WXieftGe60,2021-06-23 16:08:39+00:00,Think City ,4,0,824,https://twitter.com/shanksiara/status/1407732341427089411
BekonKewin,"Czas wyciągać różaniec - kto w Boga wierzy 🙄
#POLSWE #EURO2020",2021-06-23 16:08:38+00:00,,1,0,347,https://twitter.com/BekonKewin/status/1407732339304767493
Corka__Lucyfera,Przyponinam że mecz z Hiszpanią skończył się dobrze. .. TEN TEŻ SKOŃCZY SIĘ DOBRZE #POLSWE,2021-06-23 16:08:38+00:00,she/her,1,0,232,https://twitter.com/Corka__Lucyfera/status/1407732338612748294
julia62138563,i ez wyjebalo  #POLSWE,2021-06-23 16:08:38+00:00,,0,0,69,https://twitter.com/julia62138563/status/1407732336666497032
exmvy_,dobra jak w pierwszej połowie nie będzie z naszej strony chociaż 1 to wyłączam to gówno #POLSWE,2021-06-23 16:08:37+00:00,,4,0,486,https://twitter.com/exmvy_/status/1407732335735357441
racemuss,Może szybciej co xD #POLSWE,2021-06-23 16:08:34+00:00,she/her,2,0,45,https://twitter.com/racemuss/status/1407732322280087555
hstobesoamazing,Smieszne xD #POLSWE,2021-06-23 16:08:34+00:00,koncert one direction,0,0,407,https://twitter.com/hstobesoamazing/status/1407732320522620933
lisassyqueen,Szwedzi się nie pierdolą w tańcu #POLSWE,2021-06-23 16:08:33+00:00,,2,0,32,https://twitter.com/lisassyqueen/status/1407732316575875078
julkatpwk,"najgorsze jest to ze nasi są teraz zestresowani przez to że to wszystko się tak szybko stało, to może nam najbardziej zaszkodzić #POLSWE",2021-06-23 16:08:32+00:00,,3,1,165,https://twitter.com/julkatpwk/status/1407732315137187845
Funemanka,#POLSWE #EURO2020 #SWEPOL 8min i już usprawiedliwianie przelotami itd. 😂,2021-06-23 16:08:31+00:00,"Warsaw (since birth), Poland",0,0,116,https://twitter.com/Funemanka/status/1407732309139275776
__aeterno__,co wy odpierdalacie na tym boisku  #POLSWE,2021-06-23 16:08:31+00:00,,1,0,38,https://twitter.com/__aeterno__/status/1407732308568952841
_xbrooklynbaby,OFICJALNIE DZIS ZEJDE NA ZAWAŁ #POLSWE,2021-06-23 16:08:30+00:00,she/her,11,2,1359,https://twitter.com/_xbrooklynbaby/status/1407732305779642372
PolacyMistrzami,Czy to już ten etap gdy mogę się skupić na urodzie Larssona 😍 #POLSWE,2021-06-23 16:08:30+00:00,,1,0,1367,https://twitter.com/PolacyMistrzami/status/1407732305494478848
princesspaark_,Nie wiem czy sie smiac czy plakac #POLSWE,2021-06-23 16:08:30+00:00,she/her,0,0,552,https://twitter.com/princesspaark_/status/1407732303254724616
salvadorniedali,"wróciłam do domu, włączyłam mecz, kiedy zaczynała się 4 minuta i już tracimy bramkę, dlaczego mnie to nie dziwi XDDDD #POLSWE",2021-06-23 16:08:29+00:00,221B Baker Street,1,0,2553,https://twitter.com/salvadorniedali/status/1407732299857334278
mimxxluv,Lewy wierze w ciebie #POLSWE,2021-06-23 16:08:29+00:00,she her. ,2,0,472,https://twitter.com/mimxxluv/status/1407732299710582785
lukbtc,#POLSWE #Szpakowski wypierdalaj to twoja wina! https://t.co/eqnYtYotOK,2021-06-23 16:08:28+00:00,Polska,1,0,32,https://twitter.com/lukbtc/status/1407732297609187337
kissymoonchild,po dwóch minutach strzelić bramke no hit #POLSWE,2021-06-23 16:08:28+00:00,,0,0,5376,https://twitter.com/kissymoonchild/status/1407732294840946689
SympatykPMM,#POLSWE 😂😂😂😂 Polska wrociła na właściwy tor,2021-06-23 16:08:28+00:00,Sanok,1,0,3369,https://twitter.com/SympatykPMM/status/1407732294278946817
K_Kossowski,"Jakoś komentarz Szpakonssona ostatnio naszym nie przynosi szczęścia... 
#POLSWE",2021-06-23 16:08:27+00:00,"Warszawa, Polska",2,1,8807,https://twitter.com/K_Kossowski/status/1407732293507194882
Ajronek,#POLSWE boje się że on nam tam potop szwedzki zrobią XD,2021-06-23 16:08:26+00:00,,10,0,8318,https://twitter.com/Ajronek/status/1407732289992339460
Rafa40172082,#POLSWE Polacy to ci w żółtych tak? bo zdaje się mieli zaatakować od początku,2021-06-23 16:08:25+00:00,,2,0,6,https://twitter.com/Rafa40172082/status/1407732283361087488
dzacunia,jak to jest możliwe że Jóźwiak nie trafił w piłkę ? Kpina z kibiców #POLSWE,2021-06-23 16:08:25+00:00,Polska,0,0,4,https://twitter.com/dzacunia/status/1407732282119577604
Bernard_Esch,to 3:1 też nam robi robotę? xD #POLSWE #SWEPOL,2021-06-23 16:08:24+00:00,,0,0,315,https://twitter.com/Bernard_Esch/status/1407732277849821184
thats_clever_,"kurwa nie pierdol mi po hiszpańsku, wiem ze polska jest POJEBANA #POLSWE https://t.co/6ovqp3gTa5",2021-06-23 16:08:24+00:00,Tom Holland,8,1,4028,https://twitter.com/thats_clever_/status/1407732277543673867
gloswolny,#POLSWE ktoś przyjmie zlecenie na Szpakowskiego? Myśle ze sporo ludzi by się zrzuciło.,2021-06-23 16:08:23+00:00,Lemingrad,3,0,2406,https://twitter.com/gloswolny/status/1407732276025348097
relajate_ok,Szczęsny widzący zbliżających się do niego Szwedów #POLSWE #SWEPOL #EURO2020 https://t.co/MlFFi0Qs1v,2021-06-23 16:08:22+00:00,pierdole(nie) 20yo,624,44,930,https://twitter.com/relajate_ok/status/1407732273038909444
LukrecjuszG,"To było jak seks nastolatka "" trzy razy ruch śmigłem i leży do góry kołami"" #POLSWE",2021-06-23 16:08:22+00:00,"Olympus Mons, Mars",0,0,24,https://twitter.com/LukrecjuszG/status/1407732269813489670
Jakubsooon,"No to chyba już po, 
Szybki meczyk i do domu
#POLSWE",2021-06-23 16:08:22+00:00,,2,0,411,https://twitter.com/Jakubsooon/status/1407732269385760770
Roy_Given,Przydaliby się Kiemlicze. #POLSWE,2021-06-23 16:08:21+00:00,"Wrocław, Polska",1,0,722,https://twitter.com/Roy_Given/status/1407732266072150019
nopawel,Szpakowski przestań pierdolić i usprawiedliwiać #POLSWE,2021-06-23 16:08:21+00:00,Poznań,16,0,7533,https://twitter.com/nopawel/status/1407732265824755714
elzenberg1,Znowu jesteśmy wolni. Nawet Juskowiak to zauważył. #POLSWE,2021-06-23 16:08:21+00:00,Polska,2,0,2052,https://twitter.com/elzenberg1/status/1407732265749200904
annaazietek,#POLSWE 1.23 i już przegrywamy,2021-06-23 16:08:21+00:00,,1,0,7,https://twitter.com/annaazietek/status/1407732265703116803
milkainc,Jak byście zmotywowali Naszych do odrobienia straconej bramki? #EURO2020 #POLSWE,2021-06-23 16:08:20+00:00,Rzeszów,0,0,53,https://twitter.com/milkainc/status/1407732264314810372
waakefulness,Niby to że nie wyjdziemy z grupy było wiadome ale człowiek się łudził #POLSWE,2021-06-23 16:08:19+00:00,she/her,3,1,879,https://twitter.com/waakefulness/status/1407732260409954305
bartosz_budnik,Jóźwiak do zmiany… #POLSWE,2021-06-23 16:08:19+00:00,"Bydgoszcz, Polska",47,1,9717,https://twitter.com/bartosz_budnik/status/1407732258132344836
primo88_PL,"Jóźwiak co za gość. 4 stracone gole, a on w 3 brał czynny udział. #POLSWE",2021-06-23 16:08:18+00:00,,0,0,66,https://twitter.com/primo88_PL/status/1407732255297056772
typbezkontaktow,SOŁSZA WYPIERDOL TEGO BERESZYNSKIEGO NA ŚMIETNIK 7 MINUTA CHŁOP 3 RAZY W PIŁKĘ NIE TRAFIŁ CHODZĄCY MARKER ZMĘCZENIOWY #POLSWE https://t.co/bNKF7Gbv0c,2021-06-23 16:08:18+00:00,,6,0,719,https://twitter.com/typbezkontaktow/status/1407732255167029250
bbyhunx,szczesny be like #POLSWE https://t.co/Z6bNhe8LlK,2021-06-23 16:08:18+00:00,she/her,6,2,632,https://twitter.com/bbyhunx/status/1407732254403706886
olciklolcik,"Nikt:
Zupełnie nikt:
Prowadzący: jak kiedyś leciałem samolotem... 
#POLSWE",2021-06-23 16:08:17+00:00,"5SOS, F1(DR), Billie Eilish",7,0,4320,https://twitter.com/olciklolcik/status/1407732249777389568
p4atryc1a,ej już jest 1:0 dla szwecji? XDD #POLSWE,2021-06-23 16:08:17+00:00,harry’s house ,4,0,738,https://twitter.com/p4atryc1a/status/1407732249517305862
modziaa1,"Może nawet i lepiej że jestem w pracy i nie mam jak tego oglądać XDDD
#POLSWE",2021-06-23 16:08:17+00:00,,2,0,12,https://twitter.com/modziaa1/status/1407732249416638467
sttokrotkaa,"Szwedzi nie latali wszystko jasne, to dlatego przegramy  #POLSWE",2021-06-23 16:08:17+00:00,"Warszawa, Polska",2,0,4685,https://twitter.com/sttokrotkaa/status/1407732248669995009
Eleonor30808270,"Sami Szwedzi w tej szwedzkiej drużynie....
🤔

#POLSWE",2021-06-23 16:08:16+00:00,Polska,0,0,559,https://twitter.com/Eleonor30808270/status/1407732247592157197
jebacosy_,cudownie się zapowiada wam powiem #POLSWE,2021-06-23 16:08:16+00:00,she/they,0,0,584,https://twitter.com/jebacosy_/status/1407732247147560961
AntyAnty77,"Mam wrażenie, że nic w tym naszym #POL  futbolu się nie zmieni dopóki Szpaku nie odejdzie ....  

#POLSWE",2021-06-23 16:08:16+00:00,"Warszawa, Polska",1,0,1702,https://twitter.com/AntyAnty77/status/1407732244828020744
setajler,kurwa mac szpakowski XD #POLSWE,2021-06-23 16:08:14+00:00,any pronouns 19,0,0,1298,https://twitter.com/setajler/status/1407732237060149253
nikanark,ja pierdole przyszłam mecz oglądać mimo że nawet zasad nie znam a już na pierwszej minucie wpierdol dostaliśmy🤦‍♀️ #POLSWE,2021-06-23 16:08:14+00:00,she/her,2,0,359,https://twitter.com/nikanark/status/1407732236930240518
hyaenis,"cziperków nawet nie zdążyłam wyjąć.
#POLSWE",2021-06-23 16:08:14+00:00,,0,0,790,https://twitter.com/hyaenis/status/1407732236003258376
PanCoVito1,No to chłopaki wakacje tuż tuż #POLSWE,2021-06-23 16:08:14+00:00,,0,0,11,https://twitter.com/PanCoVito1/status/1407732235567046663
dziennikarz,"Pipi Langstrumf to tępa dzida
#POLSWE https://t.co/KLw7Fe7zYL",2021-06-23 16:08:12+00:00,"Nowa Huta, Polska",15,1,10161,https://twitter.com/dziennikarz/status/1407732229883715586
ch1llyxoxo,szczesny znow jest nieszczesny #POLSWE,2021-06-23 16:08:12+00:00,"Stamford Bridge, England",10,0,1191,https://twitter.com/ch1llyxoxo/status/1407732228285767684
sunflowerlight8,ROBERTTTTTT MUSISZ #POLSWE,2021-06-23 16:08:12+00:00,,2,0,2855,https://twitter.com/sunflowerlight8/status/1407732227279134723
offensionum_,TAKI SLABY TEN POCZĄTEK XDDD #POLSWE,2021-06-23 16:08:11+00:00, she/her,7,0,1333,https://twitter.com/offensionum_/status/1407732226633175045
lwtrry_,nawet tym komentatorom się nie chce już gadać  #POLSWE,2021-06-23 16:08:11+00:00,| she/her | no stunts,3,0,537,https://twitter.com/lwtrry_/status/1407732226083729418
Emilka_Koszyka,Zaczyna się tłumaczenie przez komentatora.. bo wiatr nie tak wiał #POLSWE,2021-06-23 16:08:11+00:00,"Wrocław, Polska",1,0,60,https://twitter.com/Emilka_Koszyka/status/1407732224934436868
s00cz,Co faulujesz pajacu #POLSWE,2021-06-23 16:08:11+00:00,hell ,1,0,129,https://twitter.com/s00cz/status/1407732223911075845
ramikkaa,jak Polska wygra to bedę w te wakacje regularnie ćwiczyć #POLSWE,2021-06-23 16:08:10+00:00,chyba żart    🦋she/her🦋,3,0,602,https://twitter.com/ramikkaa/status/1407732221998473225
Emilonos,Jozwiak co za maniane od początku odwala  #POLSWE,2021-06-23 16:08:09+00:00,,2,0,13,https://twitter.com/Emilonos/status/1407732216873078785
virgoxxc,Jak to kurwa w pierwszej minucie #POLSWE,2021-06-23 16:08:09+00:00,stan neymar and ronaldo,0,0,84,https://twitter.com/virgoxxc/status/1407732216378105861
slawomirJanK,#POLSWE i się husaria wypierdoliła o własne kopyta…,2021-06-23 16:08:09+00:00,,0,0,3,https://twitter.com/slawomirJanK/status/1407732216097120258
mlanczkowski,"Macie tych swoich Szwedów, którzy mają już awans, ""wyjdą rezerwowym składem i pewnie się podłożą"".

Nie ma. To było logiczne, że wyjdą na murawę i będą gryźć trawę. Fantastycznie zaczęli, gol i komfort gry od początku. 

#POLSWE #EURO2020",2021-06-23 16:08:08+00:00,Suwałki,8,2,2838,https://twitter.com/mlanczkowski/status/1407732213806927872
lila_a28,straciłam ochotę na oglądanie tego #POLSWE,2021-06-23 16:08:08+00:00,she/her,0,0,499,https://twitter.com/lila_a28/status/1407732213681168391
