username,content,date,userlocation,likecount,retweetcount,followers,url
fosfolipidek,"nie chcę dalej tego meczu oglądać, ale chcę ten mecz dalej oglądać 😩😩#POLSVK",2021-06-14 16:56:04+00:00,she/her,1,0,15,https://twitter.com/fosfolipidek/status/1404482783121129473
MRogowski93,"Tego na trzeźwo nie da się oglądać...

#POLSVK #EURO2020",2021-06-14 16:56:03+00:00,"Nowy Sącz, Polska",0,0,119,https://twitter.com/MRogowski93/status/1404482782135468032
dabimlot,co wy macie za problem do lewego jak liczycie na to ze on sam cos ugra majac przy sobie dwoch obroncow to powodzenia #POLSVK,2021-06-14 16:56:03+00:00,dabi,4,1,2425,https://twitter.com/dabimlot/status/1404482778314465283
xblnchttx,"Nie mamy obrony na chwile obecną, turnieje wygrywa się obroną bolesna prawda #POLSVK",2021-06-14 16:56:01+00:00,,1,0,2659,https://twitter.com/xblnchttx/status/1404482773855916038
_angry_wolf,Chłop co turniej musi cos odpierdolić #polsvk https://t.co/tNnUjYszXk,2021-06-14 16:56:00+00:00,,1,0,9,https://twitter.com/_angry_wolf/status/1404482766658490370
PHorczak,"Jest źle to mało powiedziane.😢 Nadzieja umiera ostatnia...😔
#POLSVK #EURO2020 https://t.co/Tcq4RFGMyE",2021-06-14 16:55:58+00:00,"Sokółka, Polska",4,1,70,https://twitter.com/PHorczak/status/1404482760878837761
surveyorPL,"Jeszcze zatęsknicie 😂👇🏼
#Pol #Svk #POLSVK #EURO2020 https://t.co/rLXWk2hziQ",2021-06-14 16:55:57+00:00,Polska,1,0,855,https://twitter.com/surveyorPL/status/1404482756273451014
trygonom,"Oficjalny hymn Euro 2021  #POLSVK
https://t.co/yYlLR31qP5",2021-06-14 16:55:57+00:00,"Leżajsk, Polska",0,0,11,https://twitter.com/trygonom/status/1404482753446481925
Karolina_Liske,Może Polacy potrzebują Vitala Heynena na trenera? #POLSVK,2021-06-14 16:55:55+00:00,Polska,0,0,37,https://twitter.com/Karolina_Liske/status/1404482746257379335
wislak5808,"ale o co chodzi lewy sie dostosował do poziomu kolegow 
linetty król boiska tylko trawa za sliska
wegrzyn król komentarza bez elementarza
a modera i młodziaka trzyma sousa w krzakach
na to boniek patrzy z gory
nowy trener ..tylko który #POLSVK",2021-06-14 16:55:55+00:00,,0,0,34,https://twitter.com/wislak5808/status/1404482745871613956
grandepioli,"Szczęsny + mecze otwarcia

To skomplikowane.

#POLSVK",2021-06-14 16:55:54+00:00,"Kraków, Polska",1,0,167,https://twitter.com/grandepioli/status/1404482744592314369
MaciejKot1991,Aviomarine dla Beresia i Jóźwiaka poproszę #POLSVK https://t.co/2ll6lW0IIt,2021-06-14 16:55:54+00:00,,0,0,4,https://twitter.com/MaciejKot1991/status/1404482744550318086
HubertBugaj,Ciekawa ta taktyka bez lewej strony w ataku i prawej w obronie. To chyba ta nowoczesna asymetryczność. #strefaeuro #POLSVK,2021-06-14 16:55:54+00:00,"Warszawa, Polska",15,0,1127,https://twitter.com/HubertBugaj/status/1404482744420376577
KonradMzyk,"@motti92 Nie mamy też co się denerwować. Wyobraźmy sobie studio w przerwie u Słowaków. Muszą lecieć niezłe bluzgi, że tylko 1:0 #POLSVK",2021-06-14 16:55:53+00:00,,1,0,191,https://twitter.com/KonradMzyk/status/1404482740301537282
Gadzia03,"Nie wiem jak Państwo, ale ja zawczasu przygotowałam zestaw pocieszający. #POLSVK #EURO2020 https://t.co/dIG91x8P8o",2021-06-14 16:55:53+00:00,Volleyland,22,1,1520,https://twitter.com/Gadzia03/status/1404482738523099143
Iwona02050837,"#POLSVK Doprowadzili do tego, że mąż poszedł do sklepu po chipsy 😕",2021-06-14 16:55:52+00:00,,2,0,774,https://twitter.com/Iwona02050837/status/1404482735549423620
adhd989,#POLSVK Nie jest źle. https://t.co/IBD2j4jeD6,2021-06-14 16:55:52+00:00,Polska,3,1,3060,https://twitter.com/adhd989/status/1404482733800398849
S3ViYQ,Jak zwykle polaczki zdziwione jak ateisci w piekle #POLSVK,2021-06-14 16:55:51+00:00,,1,0,11,https://twitter.com/S3ViYQ/status/1404482730658762752
szwarzgelb,"Niby człowiek wiedział, a jak zwykle się łudził...:( #strefaeuro #polsvk #EURO2020",2021-06-14 16:55:50+00:00,"Kraków, Polska",1,0,5,https://twitter.com/szwarzgelb/status/1404482726363906053
M0TI0NCAPT7RE,wkurwia mnie ten komentator ngl XD #POLSVK,2021-06-14 16:55:50+00:00,,0,0,226,https://twitter.com/M0TI0NCAPT7RE/status/1404482726225317897
ChrisReiko,Paulo Sousa zawsze bardzo grzecznie dziękuje za pytanie. O co by go tu zapytać w przerwie? #POLSVK,2021-06-14 16:55:49+00:00,"San Francisco, CA / Las Vegas",1,0,6751,https://twitter.com/ChrisReiko/status/1404482723037650945
lukecos96,"Pocieszeniem jest to, że drugie połowy za Sousy gramy lepiej. Będzie dobrze. Ja jeszcze wierzę. #POLSVK",2021-06-14 16:55:49+00:00,Majówka,0,0,597,https://twitter.com/lukecos96/status/1404482721896878083
louis_ismybb,Czemu Fabiański nie gra #POLSVK,2021-06-14 16:55:48+00:00,she/them,1,0,779,https://twitter.com/louis_ismybb/status/1404482717396447237
Avanti_1989,"POLSKA!

#POLSVK

foto: https://t.co/6Z7wd6lSK4 https://t.co/jALayp776C",2021-06-14 16:55:47+00:00,,21,2,24965,https://twitter.com/Avanti_1989/status/1404482715051778057
Gerardinho50025,"Szczęsny w klubie: broni karne, trenuje z Ronaldo, jeden z lepszych bramkarzy na świecie
Szczęsny w reprezentacji: piłka odbija mu się od pleców i wpada do bramki🤷🏻‍♂️
#POL #POLSVK #POLSLO #EURO2020",2021-06-14 16:55:47+00:00,,1,0,3,https://twitter.com/Gerardinho50025/status/1404482712333918213
AdrianRobaszki1,Czyli Euro-wpierdol czas zacząć? #POLSVK #strefaeuro Oby kadra się obudziła! Jeszcze 45min.,2021-06-14 16:55:47+00:00,"West Midlands, England",0,0,2,https://twitter.com/AdrianRobaszki1/status/1404482712333869057
rudi_trzeciak,"Wierzę dalej nie było tragedii 
#EURO2020 #POL #SVK #POLSVK",2021-06-14 16:55:47+00:00,"Poznań, Polska",0,0,49,https://twitter.com/rudi_trzeciak/status/1404482712119959561
Sikorski1978,"Typwo, nadzieja umiera ostatnia. Obiektywnie :a czego się można było spodziewać? #POLSVK",2021-06-14 16:55:46+00:00,"Reda, Polska",0,0,40,https://twitter.com/Sikorski1978/status/1404482709410529281
MarcinMalawko,Znowu się oszukiwałem przed turniejem... #EURO2020 #POLSVK #StrefaEuro,2021-06-14 16:55:45+00:00,"Białystok, Polska",6,0,1187,https://twitter.com/MarcinMalawko/status/1404482703387398144
WielczynskiWoj,"Nie jest dobrze.
#POLSVK #POL",2021-06-14 16:55:44+00:00,Polska🇵🇱,0,0,3,https://twitter.com/WielczynskiWoj/status/1404482701156028420
bealooa,Kiedy Andrzej Duda pogratuluje Andrzejowi Dudzie? #POLSVK,2021-06-14 16:55:43+00:00,Polska,0,0,2238,https://twitter.com/bealooa/status/1404482696324304901
Jedi_Ben_Kenobi,"Spielt Lewandowski mit?

#POLSVK",2021-06-14 16:55:43+00:00,Tatooine,1,1,918,https://twitter.com/Jedi_Ben_Kenobi/status/1404482695216910341
pl_dex,"#weszlofm #POLSVK Szczęsny standardowy pech. Ale linia pomocy nie istnieje u nas - co najwyżej przecinaki, zero kreowania.",2021-06-14 16:55:43+00:00,,1,0,16,https://twitter.com/pl_dex/status/1404482694717874179
BezSledziony,"Z Hiszpanią i Szwecją trzeba brać walkower w ciemno!
#POLSVK",2021-06-14 16:55:41+00:00,Poland,0,0,16,https://twitter.com/BezSledziony/status/1404482688187351045
Marcin56101461,Glik gdyby nie chował rąk to by zdążył szybciej z zablokowaniem strzału #EURO2020  #POLSVK #strefaeuro,2021-06-14 16:55:39+00:00,"Poznań, Polska",1,0,4,https://twitter.com/Marcin56101461/status/1404482679765078025
W_Woyna,"#POLSVK piękny mecz polskich orłów w pierwszej połowie. Precyzyjne podania, doskonała gra w środku pola, zgranie bloku defensywnego z drugą linią, praca skrzydłami, groźne akcje i bombardowanie światła bramki.",2021-06-14 16:55:35+00:00,,1,0,897,https://twitter.com/W_Woyna/status/1404482664762064916
zibigdy,"Gdyby #Sousa zmienił w przerwie #Szczęsnego, to chociaż czymś by zaimponował.
#POLSVK",2021-06-14 16:55:35+00:00,Gdynia,0,0,1690,https://twitter.com/zibigdy/status/1404482662375510022
MatiSzarek,"@_x_0v_ @mati_stanczyk Jak już jakimś cudem podanie dotarło w pole karne to Lewandowskiemu odskskuje piłka.  Kto jak nie on powinien skleić futbolówkę?
#EURO2020 #StrefaEuro #POLSVK",2021-06-14 16:55:33+00:00,Jedlicze ,1,0,168,https://twitter.com/MatiSzarek/status/1404482655148724236
IgorTerleg,"Czy jest już tag #PolskaGraćKurwaMać?

#Euro2020 #EuroWpierdol2020 #POLSVK",2021-06-14 16:55:33+00:00,,0,0,76,https://twitter.com/IgorTerleg/status/1404482652887994377
Robertinho_96,"To nie Szczęsny jest winny bramki dla Słowacji tylko Jóźwiak do spółki z Bereszyńskim 
#polsvk
#EURO2020 
#POL",2021-06-14 16:55:32+00:00,,4,0,9,https://twitter.com/Robertinho_96/status/1404482651977834506
elvish_lemon,"Miałam nie oglądać meczu, ale chcąc włączyć live'a pisemnego przez przypadek włączyłam w internecie mecz i tak sobie dokończyłam pierwszą połowę 😁 #POLSVK",2021-06-14 16:55:32+00:00,undrgrnd network of 🇵🇱 caves,4,0,3852,https://twitter.com/elvish_lemon/status/1404482651378130945
Xabier14_,"A Jerzy Brzęczek pewnie otwiera trzeciego Harnasia i śmieje się przez łzy, że jego wysiłek i awans na turniej rozjebiemy przegrywając z kadrą, której liderem jest 34 letni zawodnik szwedzkiego Göteborga. #EURO2020 #POLSVK",2021-06-14 16:55:31+00:00,,6,0,815,https://twitter.com/Xabier14_/status/1404482646399459328
CecotkaMarcin,"Trzeba anulować, bo przegramy.
#POLSVK @LaczyNasPilka",2021-06-14 16:55:30+00:00,,5,0,255,https://twitter.com/CecotkaMarcin/status/1404482643211792389
Sommeyaki,"Ja bym tylko chciał się dowiedzieć jaką formacją my gramy. Dwóch wahadłowych(Rybus i Jóźwiak) nie mających pojęcia o obronie, trzech pomocników z których każdy gra bardzo wysoko do przodu. To jest proszenie się o problem i go mamy. #strefaeuro #POLSVK",2021-06-14 16:55:30+00:00,,0,0,44,https://twitter.com/Sommeyaki/status/1404482641915793412
Eg0n23,#studioeuro #tvpsport #polsvk Ta nieSczęsna oferma puszcza gola nawet jak piłka nie leci w bramkę.,2021-06-14 16:55:29+00:00,,0,0,53,https://twitter.com/Eg0n23/status/1404482637213933572
PanKaligula,Polacy teraz. #POLSVK https://t.co/T7J71guYVx,2021-06-14 16:55:29+00:00,"Warszawa, Polska",126,13,2358,https://twitter.com/PanKaligula/status/1404482636173750272
thats_clever_,Dzisiejszy starter pack: #POLSVK https://t.co/kK1Edcxi9l,2021-06-14 16:55:25+00:00,Tom Holland,5,0,4017,https://twitter.com/thats_clever_/status/1404482622303223818
Adriano090298,Do przerwy tragedia #POLSVK https://t.co/dhX8Zl12Fx,2021-06-14 16:55:25+00:00,"Warszawa, Polska",1,0,34,https://twitter.com/Adriano090298/status/1404482622005432324
jxvdne,"#POLSVK 
Chujnia z nędza o",2021-06-14 16:55:25+00:00,she/her,3,0,154,https://twitter.com/jxvdne/status/1404482620621299714
Szumo_,"Jak to jest, że Słowacy dostają piłkę, Duda jednym dalekim podaniem (dokładnym!) uruchamia atak i za chwilę się kotłujemy z nimi w polu karnym. 🤷‍♂️ Tymczasem w czasie akcji Polaków, można ugotować obiad, a i tak pewnie do niczego nie dojdzie. 🙆‍♂️ Skąd te różnice w tempie? #POLSVK",2021-06-14 16:55:25+00:00,Warszawa,1,0,464,https://twitter.com/Szumo_/status/1404482619606175744
keniotgk,45 minut od odpadnięcia z mistrzostw. Szybko poszło #POLSVK,2021-06-14 16:55:23+00:00,"Warszawa, Polska",1,0,6,https://twitter.com/keniotgk/status/1404482612547276801
RojaOli,"W obronie jesteśmy jajkiem na miękko.
#POLSVK",2021-06-14 16:55:23+00:00,"Warszawa, Polska",17,0,1762,https://twitter.com/RojaOli/status/1404482610580099084
Piotr_Sobilo,",,W imię Ojca i Syna"" z trwogą zaczął komentator ten mecz. Emocja właściwa patrząc na to co działo się w pierwszej połowie. 

Taktyka Sousy? Wuja dobrze wie co to za taktyka. 

#POLSVK https://t.co/AP3qYJ9Mnj",2021-06-14 16:55:23+00:00,"Lublin, Polska",2,0,131,https://twitter.com/Piotr_Sobilo/status/1404482610496167937
xoxxsunny,Ale chujowo że się ta piłka tak odbiła xd #POLSVK,2021-06-14 16:55:21+00:00,,0,0,1001,https://twitter.com/xoxxsunny/status/1404482603894333448
RybkaPatryk,"0 celnych strzałów w pierwszej połowie, słownie ZERO... 🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️
#POLSVK #EURO2020 #strefaeuro",2021-06-14 16:55:21+00:00,Sufczyn ,1,0,980,https://twitter.com/RybkaPatryk/status/1404482602191495170
benczu35,"Kozłowski i Moder powinni wejść na boisko
Co do Jóźwiaka to lepiej by grał na skrzydle moim zdaniem🤔

#POL #POLSVK #EURO2020",2021-06-14 16:55:20+00:00,,1,0,129,https://twitter.com/benczu35/status/1404482601008644096
czydziestek,#POLSVK wyjebać Lewego i zielińskiego .,2021-06-14 16:55:19+00:00,,0,0,269,https://twitter.com/czydziestek/status/1404482597414178817
natixxaa,czemu szczesny mi tak bardzo przypomina filipa chajzera😭#POLSVK,2021-06-14 16:55:18+00:00,no stunts!,2,0,196,https://twitter.com/natixxaa/status/1404482593530298370
MarcinWolodko,"Życzyliśmy sobie, żeby Polacy tak jak Czesi, czy Ukraińcy strzelili gola, który obiegnie cały świat? Udało się! #POLSVK #EURO2020 #strefaEuro https://t.co/bge2jUxXNV",2021-06-14 16:55:18+00:00,"Warsaw, Poland",2,1,152,https://twitter.com/MarcinWolodko/status/1404482591315607560
K_Smiszek,"No cóż...

#POLSVK https://t.co/MzqsBZpLby",2021-06-14 16:55:17+00:00,Wrocław,348,19,50868,https://twitter.com/K_Smiszek/status/1404482588887162884
damianek1983,Ani jednego złego słowa tatusia o synalku szczęsnym! Kurwa go mac!! #POLSVK #POLSLO #EURO2020 #Euro2021 #strefaeuro #weszłofm,2021-06-14 16:55:16+00:00,,0,0,631,https://twitter.com/damianek1983/status/1404482585099649031
bartekwr96,"Połowa piłkarzy to nie gra dzisiaj w reprezentacji Polski, a Tauronu #POLSVK",2021-06-14 16:55:16+00:00,Kraków/Jel.Góra/Janowice Wlk.,0,0,331,https://twitter.com/bartekwr96/status/1404482584747327495
Briankowa,Gra naszej reprezentacji to jak moje życie trochę. #polsvk,2021-06-14 16:55:16+00:00,Gdynia / 1327,0,0,645,https://twitter.com/Briankowa/status/1404482583648473097
YngvePL,"bukmacherzy typowali ponad 90% szans Polski na wygraną ze Słowacją xD #POLSVK

tymczasem ludzie, którzy postawili na Słowację: https://t.co/izzRB2Vevr",2021-06-14 16:55:16+00:00,,4,0,2515,https://twitter.com/YngvePL/status/1404482582398574599
privatettbrows1,jak zlikwidować narodową reprezentację w piłce nożnej? #POLSVK,2021-06-14 16:55:14+00:00,yo momma,1,0,14,https://twitter.com/privatettbrows1/status/1404482576396468226
GhettoZL,Bardzo słaba gra. Moze remis z tego wyciagniemy.  #POLSVK,2021-06-14 16:55:14+00:00,Lubin/Wawa,1,0,451,https://twitter.com/GhettoZL/status/1404482572793614339
AdamTyklo,Prześlij mi Słowaka @WeszloCom #polsvk #polslo,2021-06-14 16:55:13+00:00,"Lublin, Polska",0,0,33,https://twitter.com/AdamTyklo/status/1404482571837259778
paran000ja,NA TRZEŹWO SIĘ TEGO NIE DA  #POLSVK https://t.co/lOfOe359lI,2021-06-14 16:55:12+00:00,,234,24,4861,https://twitter.com/paran000ja/status/1404482566925717505
BartasWnuk,Jakbym już kiedyś ten film widział... #POLSVK #EURO2020,2021-06-14 16:55:11+00:00,,5,0,1119,https://twitter.com/BartasWnuk/status/1404482563532627978
Majkelovski,Tego meczu już nie wygramy. Nie pamiętam kiedy ostatnio udało nam się odwrócić losy meczu. Przed nami dwa mecze o honor #POLSVK #EURO2020,2021-06-14 16:55:10+00:00,,0,0,48,https://twitter.com/Majkelovski/status/1404482560047079425
natematpl,"Po pierwszej połowie Polska przegrywa na Euro 2020 ze Słowacją...

https://t.co/ardsUD4H5z

#POLSVK #naTematSportu",2021-06-14 16:55:09+00:00,Polska,0,0,71391,https://twitter.com/natematpl/status/1404482552103112706
jacek_tramadol,POLSKA 🔝 #EURO2020 #polsvk,2021-06-14 16:55:08+00:00,,0,0,16,https://twitter.com/jacek_tramadol/status/1404482549515161602
macminiszewski,"@PawelBorys_ Przed meczem było prawie 9% na 2:1 dla #POL. Większe szanse na 1:1, ale statystyka nie gra 💪#POLSVK https://t.co/SxfCKlLlkl",2021-06-14 16:55:07+00:00,,1,0,525,https://twitter.com/macminiszewski/status/1404482543890714632
lavadorareina,"ale
ale ze czemu oni nie robia tego co sie dre do nich przed tv ?
#POLSVK https://t.co/ku2EShiSHY",2021-06-14 16:55:06+00:00,i love watt,4,0,746,https://twitter.com/lavadorareina/status/1404482542552731653
justbesilent,#POLSVK orły podbiły kursik #strefaeuro,2021-06-14 16:55:03+00:00,Breslau,1,0,357,https://twitter.com/justbesilent/status/1404482530343067653
xfourfivesec,dlaczego on kurwa szczesnego dal na bramke  #POLSVK,2021-06-14 16:55:03+00:00,,0,0,1079,https://twitter.com/xfourfivesec/status/1404482528942170118
dudkiinfo,"„Trzeba będzie poszukać drugiego napastnika” Trochę nie za późno? 😉
#POLSVK",2021-06-14 16:55:01+00:00,,0,0,118,https://twitter.com/dudkiinfo/status/1404482522105384961
gaymurena,czy ja mam was nauczyc grac ja nmg #POLSVK,2021-06-14 16:54:59+00:00,any pronouns,3,0,2295,https://twitter.com/gaymurena/status/1404482513687429120
infosportpl,"Na razie nie jest dobrze. Damy radę? 🤔🇵🇱

#POLSVK #POL #SVK https://t.co/BJrIqfHJNZ",2021-06-14 16:54:59+00:00,,2,0,408,https://twitter.com/infosportpl/status/1404482512978690048
pioter_,"Teraz trzeba zdjąć Krychowiaka, bo jeszcze czerwoną kartkę dostaje #POLSVK",2021-06-14 16:54:58+00:00,,3,0,651,https://twitter.com/pioter_/status/1404482509539360770
BChmielevsky,Te Panie @Sousa dawaj @Swiderski97  na boisko i jeszcze to ugramy! #POLSVK,2021-06-14 16:54:58+00:00,,4,0,1175,https://twitter.com/BChmielevsky/status/1404482507882602504
blackwhitexz,"Już wiem który tekst pada w polskich domach
#POLSVK https://t.co/o6D1FTWmfD",2021-06-14 16:54:58+00:00,,1,0,417,https://twitter.com/blackwhitexz/status/1404482507089850370
szymis97,Prawda to. #POLSVK https://t.co/TfyKJP9BNi,2021-06-14 16:54:58+00:00,Poznań,2,0,1083,https://twitter.com/szymis97/status/1404482507018588167
dobre_podstawy,"Gramy tak jak umiemy. Dla mnie poziom tego meczu nie odstaje od ostatnich spotkań naszej reprezentacji.
Trzymam kciuki, żeby druga połowa przyniosła więcej spokoju w obronie, ale i w ataku. Liczę na choć jedną bramkę dla 🇵🇱 #POLSVK",2021-06-14 16:54:58+00:00,,0,0,9,https://twitter.com/dobre_podstawy/status/1404482506318041101
archibald2005,"Mamy pierwszą ""polską"" bramkę na Euro 2020!
W meczu #POLSVK na listę strzelców wpisał się.... Wojciech Szczęsny
🤬🤬🤬",2021-06-14 16:54:57+00:00,,1,0,4154,https://twitter.com/archibald2005/status/1404482504338427913
MatMrozowski,"Czy ktoś @paulomcdsousa powiedział, że dziś to już nie jest sparing?#POLSVK",2021-06-14 16:54:57+00:00,"Płock, Polska",0,0,169,https://twitter.com/MatMrozowski/status/1404482501817552898
narcivssme,taki wyglad mój #POLSVK https://t.co/MY6usiUhfJ,2021-06-14 16:54:57+00:00,,2,0,6566,https://twitter.com/narcivssme/status/1404482501410758663
Hendoslaw,"#strefaEuro #POLSVK #EURO2020 jedno dobre, że Sousa umie w zmiany...",2021-06-14 16:54:56+00:00,,0,0,90,https://twitter.com/Hendoslaw/status/1404482500185952259
outsider1312,nieSZCZĘSNY kolejny raz ☹️#POLSVK,2021-06-14 16:54:56+00:00,,1,0,1,https://twitter.com/outsider1312/status/1404482500060237828
BGrucela,"Linetty, Rybus do zmiany. A na następny mecz Fabiański. Trzeba ostro podziałać w przerwie. 

#polsvk #EURO2020",2021-06-14 16:54:56+00:00,"Olsztyn, Polska",5,1,1797,https://twitter.com/BGrucela/status/1404482499506491397
krystianhanke,Duda gra ewidentnie rzeciwko Polsce i to na terenie Rosji #POLSVK,2021-06-14 16:54:56+00:00,Warszawa,23,2,4186,https://twitter.com/krystianhanke/status/1404482498084675588
piotr_physic,@xeredz @LaczyNasPilka Krychowiak biega jak po torfowisku #polsvk,2021-06-14 16:54:56+00:00,,0,0,621,https://twitter.com/piotr_physic/status/1404482497493274624
JebaczPisu420,#POLSVK czy Pazdan nie jest przypadkiem pijany XD W TVP,2021-06-14 16:54:55+00:00,"Bydgoszcz, Polska",0,0,49,https://twitter.com/JebaczPisu420/status/1404482494490107904
eR17eL,"Butnie zacytuję własne słowa. 

Na razie jest jeden.... 
#POLSVK https://t.co/97vjuAF7J8",2021-06-14 16:54:55+00:00,,4,1,890,https://twitter.com/eR17eL/status/1404482494041317382
