compound,negative,neutral,positive
-0.5927,0.194,0.728,0.077
0.296,0.044,0.852,0.104
0.0,0.0,1.0,0.0
0.3728,0.0,0.868,0.132
-0.1027,0.278,0.464,0.258
-0.34,0.231,0.769,0.0
-0.8038,0.214,0.733,0.053
0.6369,0.0,0.656,0.344
-0.75,0.259,0.741,0.0
-0.875,0.333,0.667,0.0
-0.3818,0.226,0.664,0.111
-0.0772,0.049,0.951,0.0
0.4215,0.0,0.703,0.297
0.2023,0.114,0.725,0.161
-0.4767,0.141,0.767,0.091
0.5574,0.0,0.526,0.474
-0.542,0.191,0.809,0.0
-0.6808,0.156,0.804,0.04
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.8858,0.312,0.575,0.113
0.636,0.103,0.579,0.318
-0.7721,0.237,0.763,0.0
0.2755,0.0,0.895,0.105
0.5719,0.0,0.519,0.481
0.7967,0.0,0.755,0.245
-0.6597,0.188,0.772,0.04
-0.8534,0.262,0.7,0.038
0.5615,0.065,0.823,0.112
0.8652,0.0,0.782,0.218
0.4767,0.064,0.731,0.205
0.4588,0.0,0.5,0.5
0.0,0.0,1.0,0.0
0.128,0.131,0.717,0.152
0.0,0.0,1.0,0.0
