compound,negative,neutral,positive
-0.4404,0.367,0.633,0.0
0.34,0.0,0.87,0.13
-0.1173,0.089,0.838,0.073
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.6369,0.412,0.588,0.0
0.5574,0.0,0.739,0.261
0.4005,0.094,0.737,0.17
0.2714,0.0,0.811,0.189
0.1531,0.0,0.652,0.348
0.3612,0.0,0.706,0.294
0.0,0.0,1.0,0.0
0.7469,0.105,0.514,0.38
0.0,0.0,1.0,0.0
0.7177,0.0,0.4,0.6
0.4574,0.086,0.743,0.171
0.1154,0.0,0.906,0.094
0.6369,0.0,0.536,0.464
-0.5688,0.164,0.724,0.112
0.3612,0.0,0.737,0.263
0.7494,0.0,0.523,0.477
0.6249,0.0,0.423,0.577
0.357,0.0,0.84,0.16
-0.6784,0.3,0.7,0.0
0.0,0.0,1.0,0.0
0.9144,0.09,0.605,0.305
0.0,0.0,1.0,0.0
0.4234,0.0,0.81,0.19
0.7701,0.0,0.677,0.323
0.6997,0.0,0.726,0.274
0.0,0.0,1.0,0.0
0.7717,0.0,0.438,0.562
0.5362,0.0,0.863,0.137
0.0695,0.17,0.653,0.177
0.5267,0.077,0.769,0.154
0.764,0.0,0.664,0.336
0.6956,0.055,0.786,0.158
0.2023,0.234,0.469,0.297
-0.6674,0.331,0.496,0.172
0.4926,0.0,0.484,0.516
0.4753,0.0,0.819,0.181
0.0,0.0,1.0,0.0
0.1531,0.125,0.726,0.149
-0.4168,0.258,0.742,0.0
0.5859,0.0,0.648,0.352
-0.4404,1.0,0.0,0.0
0.0,0.0,1.0,0.0
0.8885,0.0,0.61,0.39
0.3919,0.087,0.768,0.145
0.5859,0.0,0.208,0.792
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4738,0.0,0.565,0.435
-0.4019,0.403,0.597,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4199,0.0,0.843,0.157
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.4567,0.249,0.751,0.0
0.0,0.0,1.0,0.0
-0.5423,0.333,0.667,0.0
-0.7964,0.148,0.821,0.031
0.6486,0.0,0.751,0.249
-0.7783,0.493,0.507,0.0
0.0,0.0,1.0,0.0
0.2944,0.0,0.785,0.215
-0.1531,0.307,0.439,0.254
0.4939,0.058,0.797,0.146
0.7184,0.093,0.593,0.315
-0.4976,0.117,0.883,0.0
0.5473,0.132,0.662,0.206
0.0,0.0,1.0,0.0
0.8625,0.032,0.743,0.225
-0.6124,0.667,0.333,0.0
0.6742,0.0,0.734,0.266
-0.0258,0.265,0.482,0.253
0.467,0.0,0.663,0.337
-0.3034,0.243,0.63,0.126
0.1779,0.108,0.751,0.141
-0.915,0.269,0.678,0.053
-0.4588,0.094,0.906,0.0
-0.7964,0.604,0.396,0.0
0.5067,0.0,0.647,0.353
0.0,0.0,1.0,0.0
0.1818,0.099,0.77,0.131
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.9538,0.11,0.564,0.326
0.296,0.083,0.783,0.135
-0.7579,0.394,0.606,0.0
0.5267,0.0,0.812,0.188
-0.2263,0.186,0.678,0.136
0.8381,0.0,0.401,0.599
0.5499,0.104,0.662,0.234
0.1759,0.0,0.747,0.253
0.8478,0.0,0.494,0.506
0.0,0.0,1.0,0.0
0.6124,0.0,0.737,0.263
-0.1531,0.091,0.909,0.0
0.2263,0.0,0.826,0.174
0.5859,0.0,0.612,0.388
0.0,0.0,1.0,0.0
0.2732,0.0,0.905,0.095
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4939,0.0,0.916,0.084
0.971,0.0,0.523,0.477
0.656,0.0,0.691,0.309
0.8577,0.0,0.793,0.207
-0.8754,0.372,0.54,0.088
0.0,0.0,1.0,0.0
-0.6458,0.3,0.577,0.124
-0.296,0.239,0.761,0.0
-0.6486,0.223,0.777,0.0
-0.4966,0.198,0.802,0.0
0.8225,0.0,0.767,0.233
0.8057,0.033,0.786,0.181
-0.34,0.156,0.755,0.09
0.0,0.0,1.0,0.0
-0.6369,0.215,0.652,0.132
0.7906,0.0,0.8,0.2
0.7964,0.0,0.756,0.244
-0.4019,0.197,0.803,0.0
0.3252,0.0,0.873,0.127
0.5859,0.0,0.568,0.432
-0.2755,0.043,0.957,0.0
0.0,0.0,1.0,0.0
0.4939,0.091,0.699,0.21
-0.4497,0.174,0.826,0.0
0.0,0.0,1.0,0.0
0.2831,0.092,0.765,0.143
0.3612,0.0,0.706,0.294
0.6597,0.0,0.828,0.172
0.3612,0.0,0.783,0.217
-0.926,0.433,0.567,0.0
0.6476,0.051,0.718,0.232
0.2263,0.0,0.863,0.137
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5994,0.0,0.647,0.353
0.7964,0.0,0.123,0.877
-0.7865,0.316,0.684,0.0
0.717,0.096,0.699,0.206
0.4927,0.0,0.814,0.186
-0.34,0.255,0.745,0.0
-0.3952,0.131,0.779,0.09
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5719,0.0,0.764,0.236
-0.8668,0.307,0.693,0.0
0.6369,0.0,0.792,0.208
0.3612,0.0,0.737,0.263
0.0,0.0,1.0,0.0
-0.2714,0.173,0.827,0.0
0.8832,0.0,0.415,0.585
0.3506,0.0,0.9,0.1
0.34,0.0,0.902,0.098
0.6054,0.0,0.669,0.331
0.0,0.0,1.0,0.0
0.8994,0.106,0.541,0.353
0.8441,0.0,0.643,0.357
0.1531,0.0,0.932,0.068
0.0,0.103,0.794,0.103
-0.1531,0.242,0.758,0.0
0.5349,0.0,0.905,0.095
0.4926,0.0,0.484,0.516
0.6486,0.0,0.675,0.325
0.795,0.065,0.65,0.285
0.0,0.0,1.0,0.0
0.5232,0.117,0.704,0.179
-0.8002,0.374,0.626,0.0
0.891,0.0,0.683,0.317
0.1429,0.104,0.764,0.132
0.7096,0.0,0.688,0.312
0.3612,0.0,0.545,0.455
0.6996,0.0,0.547,0.453
-0.1027,0.24,0.548,0.212
0.7469,0.099,0.727,0.174
0.6369,0.0,0.714,0.286
-0.0772,0.161,0.691,0.147
-0.6808,0.203,0.797,0.0
-0.9694,0.617,0.383,0.0
0.631,0.0,0.684,0.316
0.6458,0.0,0.799,0.201
0.7579,0.0,0.48,0.52
0.0516,0.15,0.688,0.163
0.0,0.0,1.0,0.0
-0.2623,0.169,0.683,0.148
-0.6124,0.211,0.789,0.0
0.7227,0.0,0.704,0.296
0.3182,0.257,0.367,0.376
0.4404,0.0,0.818,0.182
-0.7485,0.513,0.487,0.0
0.0,0.0,1.0,0.0
0.8658,0.0,0.567,0.433
0.9382,0.053,0.552,0.395
-0.3382,0.23,0.77,0.0
0.2477,0.123,0.697,0.18
0.0,0.0,1.0,0.0
0.722,0.0,0.815,0.185
0.0,0.0,1.0,0.0
0.1531,0.052,0.87,0.078
0.8439,0.0,0.464,0.536
-0.1967,0.072,0.928,0.0
0.6124,0.0,0.692,0.308
0.0,0.0,1.0,0.0
-0.891,0.57,0.43,0.0
-0.4939,0.286,0.714,0.0
0.4404,0.0,0.912,0.088
0.0,0.0,1.0,0.0
0.8338,0.161,0.512,0.328
0.8247,0.066,0.628,0.306
0.9391,0.059,0.525,0.415
0.0,0.0,1.0,0.0
-0.3928,0.232,0.615,0.154
0.3164,0.101,0.738,0.161
0.3182,0.0,0.753,0.247
0.8562,0.0,0.588,0.412
0.3716,0.0,0.702,0.298
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.508,0.168,0.452,0.38
0.9091,0.043,0.627,0.33
-0.7508,0.207,0.669,0.123
0.8779,0.031,0.746,0.224
0.0,0.0,1.0,0.0
-0.4618,0.201,0.799,0.0
0.6696,0.125,0.6,0.275
-0.0516,0.085,0.915,0.0
0.0,0.0,1.0,0.0
0.8999,0.0,0.76,0.24
0.7947,0.097,0.626,0.277
-0.34,0.107,0.893,0.0
0.34,0.0,0.833,0.167
0.0,0.0,1.0,0.0
0.4939,0.0,0.824,0.176
0.296,0.2,0.541,0.259
0.8007,0.0,0.834,0.166
0.0,0.0,1.0,0.0
-0.6705,0.234,0.766,0.0
0.0,0.0,1.0,0.0
0.1779,0.156,0.623,0.222
0.34,0.0,0.714,0.286
0.128,0.105,0.769,0.126
0.8807,0.0,0.595,0.405
0.0,0.0,1.0,0.0
-0.3527,0.208,0.664,0.127
-0.3182,0.187,0.813,0.0
-0.3182,0.315,0.685,0.0
0.0,0.0,1.0,0.0
0.2484,0.112,0.69,0.198
0.8399,0.08,0.703,0.217
-0.4003,0.13,0.87,0.0
-0.9313,0.32,0.596,0.083
0.34,0.0,0.455,0.545
0.296,0.162,0.648,0.19
0.4767,0.0,0.763,0.237
0.0,0.0,1.0,0.0
0.296,0.3,0.333,0.367
0.0,0.0,1.0,0.0
0.4389,0.078,0.719,0.202
-0.526,0.109,0.857,0.034
-0.2732,0.104,0.896,0.0
0.1027,0.0,0.947,0.053
0.9248,0.063,0.505,0.432
0.0,0.0,1.0,0.0
0.2732,0.0,0.861,0.139
-0.4717,0.139,0.861,0.0
0.8065,0.0,0.863,0.137
0.5994,0.0,0.811,0.189
0.4019,0.0,0.787,0.213
-0.6361,0.166,0.834,0.0
0.3818,0.114,0.658,0.228
0.7345,0.0,0.64,0.36
-0.3094,0.151,0.752,0.098
0.7096,0.0,0.337,0.663
0.9153,0.0,0.734,0.266
0.4404,0.0,0.674,0.326
0.4767,0.0,0.244,0.756
-0.4767,0.22,0.78,0.0
-0.6476,0.462,0.538,0.0
0.7096,0.0,0.404,0.596
-0.3818,0.245,0.755,0.0
0.0,0.0,1.0,0.0
-0.1553,0.155,0.7,0.145
0.8612,0.0,0.64,0.36
0.0,0.0,1.0,0.0
0.1477,0.0,0.899,0.101
0.0,0.0,1.0,0.0
0.0974,0.077,0.833,0.09
0.6369,0.0,0.743,0.257
-0.1695,0.172,0.828,0.0
0.8176,0.0,0.819,0.181
0.6124,0.078,0.733,0.189
0.4404,0.0,0.674,0.326
-0.4939,0.186,0.814,0.0
-0.8323,0.439,0.561,0.0
0.4118,0.027,0.879,0.094
-0.1027,0.25,0.543,0.207
-0.0258,0.137,0.731,0.132
-0.7206,0.318,0.594,0.088
0.0,0.0,1.0,0.0
0.2905,0.158,0.631,0.211
0.7208,0.083,0.555,0.362
0.4215,0.0,0.872,0.128
-0.4588,0.125,0.875,0.0
0.7469,0.032,0.752,0.217
0.8591,0.0,0.174,0.826
-0.5334,0.27,0.73,0.0
0.4939,0.048,0.82,0.132
-0.1531,0.101,0.826,0.073
0.2177,0.171,0.586,0.243
0.4215,0.0,0.781,0.219
0.1027,0.127,0.719,0.154
0.3818,0.139,0.66,0.2
0.3382,0.0,0.715,0.285
-0.5423,0.28,0.72,0.0
0.6996,0.091,0.63,0.279
0.2263,0.0,0.863,0.137
-0.2584,0.203,0.797,0.0
0.7675,0.0,0.707,0.293
-0.3818,0.098,0.851,0.051
0.3182,0.13,0.674,0.197
0.379,0.146,0.628,0.226
0.9509,0.0,0.681,0.319
0.9786,0.089,0.501,0.41
0.875,0.063,0.574,0.363
0.8532,0.095,0.636,0.268
0.2023,0.0,0.904,0.096
-0.1611,0.115,0.786,0.099
0.7506,0.0,0.637,0.363
0.2732,0.0,0.741,0.259
0.428,0.0,0.832,0.168
-0.2732,0.149,0.747,0.104
0.3089,0.0,0.842,0.158
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.6705,0.0,0.645,0.355
-0.1531,0.372,0.319,0.309
0.0,0.0,1.0,0.0
-0.8713,0.287,0.713,0.0
0.0,0.0,1.0,0.0
-0.4912,0.178,0.707,0.116
0.836,0.135,0.645,0.22
0.5255,0.0,0.0,1.0
0.3164,0.112,0.711,0.177
0.0,0.0,1.0,0.0
-0.4019,0.164,0.751,0.085
-0.1531,0.103,0.897,0.0
0.6808,0.155,0.531,0.314
0.0,0.0,1.0,0.0
0.4767,0.0,0.659,0.341
0.8384,0.074,0.69,0.236
0.6114,0.0,0.2,0.8
0.0,0.0,1.0,0.0
-0.3818,0.178,0.822,0.0
0.6239,0.092,0.636,0.272
0.5673,0.0,0.353,0.647
-0.4084,0.107,0.831,0.063
0.5067,0.0,0.786,0.214
0.4215,0.0,0.797,0.203
0.0,0.0,1.0,0.0
0.6908,0.0,0.695,0.305
0.0,0.0,1.0,0.0
-0.4767,0.272,0.728,0.0
0.34,0.0,0.821,0.179
0.505,0.083,0.699,0.218
0.0387,0.152,0.729,0.119
0.0,0.0,1.0,0.0
0.732,0.08,0.642,0.278
0.6705,0.082,0.722,0.196
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.8384,0.0,0.787,0.213
-0.4767,0.383,0.617,0.0
0.776,0.107,0.614,0.28
0.4497,0.079,0.809,0.112
0.0,0.0,1.0,0.0
0.7243,0.0,0.441,0.559
0.6588,0.0,0.82,0.18
0.4215,0.0,0.682,0.318
-0.5267,0.236,0.764,0.0
0.3291,0.0,0.879,0.121
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.6369,0.0,0.781,0.219
0.0,0.0,1.0,0.0
0.4324,0.161,0.608,0.231
0.0,0.0,1.0,0.0
0.3612,0.0,0.902,0.098
0.5849,0.0,0.455,0.545
-0.5423,0.368,0.632,0.0
0.5719,0.0,0.654,0.346
0.5719,0.0,0.448,0.552
0.9136,0.0,0.191,0.809
0.7906,0.0,0.429,0.571
0.0,0.0,1.0,0.0
-0.3818,0.224,0.776,0.0
0.9112,0.141,0.433,0.427
0.9656,0.046,0.558,0.396
0.0,0.0,1.0,0.0
0.128,0.176,0.611,0.214
-0.4574,0.499,0.501,0.0
-0.4019,0.474,0.526,0.0
0.656,0.0,0.737,0.263
0.6696,0.0,0.471,0.529
0.6542,0.055,0.798,0.147
-0.1531,0.372,0.319,0.309
-0.4912,0.197,0.803,0.0
-0.1877,0.118,0.882,0.0
0.8118,0.0,0.619,0.381
-0.296,0.239,0.761,0.0
-0.6808,0.171,0.751,0.078
0.3612,0.0,0.909,0.091
0.6124,0.0,0.643,0.357
-0.5859,0.532,0.238,0.23
0.69,0.0,0.552,0.448
0.0,0.0,1.0,0.0
0.4215,0.0,0.641,0.359
0.8306,0.0,0.673,0.327
0.2617,0.071,0.807,0.122
-0.128,0.05,0.909,0.041
0.3612,0.147,0.565,0.288
-0.3182,0.365,0.635,0.0
0.846,0.039,0.736,0.226
0.0,0.0,1.0,0.0
0.0516,0.094,0.833,0.073
-0.5423,0.778,0.222,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.4215,0.367,0.443,0.19
0.6982,0.056,0.74,0.204
0.9369,0.065,0.539,0.396
0.9115,0.071,0.571,0.358
0.4019,0.122,0.608,0.271
0.9349,0.06,0.578,0.363
0.5256,0.0,0.371,0.629
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.352,0.209,0.673,0.118
0.0,0.0,1.0,0.0
0.5859,0.0,0.703,0.297
-0.6124,0.288,0.593,0.119
0.6486,0.0,0.43,0.57
0.0,0.0,1.0,0.0
0.8264,0.0,0.662,0.338
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.1779,0.244,0.569,0.187
0.0,0.0,1.0,0.0
0.1761,0.16,0.665,0.175
0.3612,0.0,0.667,0.333
-0.4404,0.293,0.707,0.0
0.0,0.0,1.0,0.0
0.765,0.0,0.602,0.398
-0.6705,0.205,0.712,0.082
0.5267,0.0,0.761,0.239
0.0,0.0,1.0,0.0
-0.128,0.156,0.711,0.133
0.6705,0.0,0.686,0.314
0.7689,0.086,0.706,0.208
0.6981,0.0,0.594,0.406
0.7506,0.0,0.808,0.192
0.8316,0.0,0.606,0.394
0.3365,0.12,0.695,0.185
0.5859,0.0,0.648,0.352
0.6597,0.0,0.597,0.403
0.8271,0.0,0.707,0.293
0.0,0.0,1.0,0.0
0.5374,0.0,0.59,0.41
0.5859,0.0,0.833,0.167
0.5307,0.0,0.539,0.461
0.0,0.0,1.0,0.0
-0.3105,0.206,0.563,0.231
-0.7717,0.256,0.667,0.077
0.869,0.074,0.735,0.191
0.802,0.0,0.357,0.643
0.9087,0.0,0.728,0.272
0.8074,0.0,0.583,0.417
0.2263,0.078,0.813,0.108
0.4939,0.0,0.814,0.186
0.7351,0.0,0.492,0.508
0.9524,0.066,0.516,0.418
-0.5574,0.545,0.455,0.0
0.9693,0.0,0.571,0.429
0.0,0.0,1.0,0.0
-0.0918,0.142,0.693,0.166
0.8577,0.132,0.572,0.296
0.6542,0.058,0.663,0.279
0.25,0.126,0.69,0.184
0.0772,0.274,0.421,0.305
0.0,0.0,1.0,0.0
0.5267,0.0,0.841,0.159
0.0,0.0,1.0,0.0
0.7227,0.0,0.641,0.359
0.0,0.0,1.0,0.0
0.5994,0.162,0.583,0.256
-0.3182,0.173,0.827,0.0
0.5255,0.091,0.694,0.215
0.6486,0.0,0.736,0.264
0.0516,0.162,0.662,0.176
0.8573,0.0,0.453,0.547
0.4767,0.0,0.494,0.506
-0.6486,0.292,0.549,0.16
0.5994,0.0,0.339,0.661
-0.5815,0.386,0.614,0.0
0.8615,0.0,0.62,0.38
0.4588,0.0,0.692,0.308
-0.6124,0.217,0.783,0.0
0.872,0.0,0.478,0.522
-0.7783,0.302,0.698,0.0
0.0,0.0,1.0,0.0
-0.6124,0.5,0.5,0.0
-0.5848,0.431,0.569,0.0
0.0,0.0,1.0,0.0
0.5696,0.0,0.685,0.315
0.5267,0.0,0.855,0.145
0.7666,0.09,0.654,0.256
0.7835,0.0,0.592,0.408
-0.4255,0.14,0.764,0.096
0.2023,0.104,0.755,0.142
0.8011,0.0,0.703,0.297
0.8484,0.064,0.69,0.246
-0.4497,0.184,0.685,0.131
0.7717,0.0,0.749,0.251
0.0,0.0,1.0,0.0
0.7351,0.0,0.617,0.383
0.0,0.0,1.0,0.0
0.4767,0.0,0.78,0.22
-0.4767,0.508,0.492,0.0
0.4404,0.0,0.791,0.209
0.7351,0.0,0.278,0.722
0.5106,0.0,0.765,0.235
-0.34,0.2,0.677,0.123
0.0,0.0,1.0,0.0
-0.0516,0.167,0.833,0.0
0.9042,0.0,0.681,0.319
-0.6249,0.146,0.854,0.0
0.4559,0.0,0.813,0.187
0.9246,0.051,0.495,0.454
0.7156,0.182,0.562,0.256
0.6697,0.0,0.4,0.6
0.7679,0.0,0.693,0.307
0.7574,0.0,0.634,0.366
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4404,0.0,0.256,0.744
0.2263,0.136,0.628,0.236
0.3804,0.0,0.607,0.393
-0.9001,0.351,0.597,0.052
0.6369,0.0,0.656,0.344
-0.1779,0.285,0.488,0.228
0.3987,0.0,0.918,0.082
0.5719,0.0,0.812,0.188
0.7184,0.0,0.739,0.261
0.0,0.0,1.0,0.0
0.6705,0.0,0.8,0.2
0.743,0.0,0.717,0.283
0.3612,0.0,0.667,0.333
0.4404,0.0,0.633,0.367
0.3818,0.0,0.833,0.167
0.5849,0.0,0.556,0.444
0.2023,0.0,0.769,0.231
0.6988,0.143,0.571,0.287
0.4939,0.0,0.724,0.276
0.0,0.0,1.0,0.0
0.8268,0.0,0.257,0.743
-0.5574,0.265,0.735,0.0
0.6812,0.057,0.749,0.195
0.0,0.0,1.0,0.0
-0.6124,0.286,0.714,0.0
-0.1111,0.257,0.47,0.273
0.7102,0.098,0.562,0.34
0.75,0.0,0.556,0.444
0.9336,0.054,0.58,0.366
0.3612,0.0,0.706,0.294
0.3804,0.0,0.874,0.126
-0.296,0.172,0.742,0.086
0.4738,0.0,0.565,0.435
0.2942,0.083,0.792,0.126
0.0,0.0,1.0,0.0
0.9371,0.0,0.581,0.419
0.7887,0.094,0.556,0.35
-0.2481,0.099,0.776,0.125
-0.2755,0.26,0.74,0.0
0.7845,0.078,0.61,0.312
0.4914,0.0,0.834,0.166
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.7314,0.022,0.84,0.137
0.9642,0.0,0.499,0.501
0.4939,0.0,0.775,0.225
0.4767,0.0,0.795,0.205
-0.4585,0.176,0.824,0.0
0.6369,0.0,0.811,0.189
0.5106,0.126,0.625,0.249
0.5242,0.0,0.596,0.404
0.7935,0.069,0.704,0.227
0.3291,0.155,0.637,0.208
0.9412,0.0,0.712,0.288
0.9196,0.0,0.716,0.284
0.7003,0.0,0.721,0.279
0.4767,0.0,0.563,0.437
0.0,0.0,1.0,0.0
0.9145,0.0,0.523,0.477
0.3818,0.258,0.337,0.404
0.5859,0.0,0.0,1.0
0.2732,0.0,0.826,0.174
0.1027,0.149,0.676,0.176
-0.2144,0.072,0.928,0.0
-0.3182,0.133,0.867,0.0
-0.4497,0.296,0.704,0.0
0.0,0.0,1.0,0.0
-0.6988,0.366,0.634,0.0
0.4767,0.0,0.617,0.383
0.6887,0.0,0.552,0.448
0.0,0.0,1.0,0.0
-0.5809,0.295,0.705,0.0
0.4767,0.108,0.649,0.242
0.0516,0.0,0.0,1.0
0.7645,0.0,0.476,0.524
0.4215,0.137,0.579,0.284
0.5093,0.0,0.68,0.32
0.7264,0.0,0.736,0.264
0.0,0.0,1.0,0.0
0.3612,0.0,0.762,0.238
0.3182,0.123,0.658,0.218
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4753,0.114,0.681,0.204
-0.128,0.067,0.933,0.0
0.4588,0.0,0.812,0.188
0.0,0.0,1.0,0.0
-0.4912,0.443,0.557,0.0
0.5719,0.0,0.351,0.649
0.0,0.0,1.0,0.0
-0.6808,0.337,0.663,0.0
-0.3818,0.271,0.729,0.0
0.8316,0.0,0.776,0.224
0.0,0.0,1.0,0.0
0.1779,0.092,0.763,0.145
0.0,0.0,1.0,0.0
-0.1531,0.243,0.556,0.201
0.5067,0.0,0.81,0.19
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.2263,0.075,0.827,0.098
0.0258,0.0,0.879,0.121
0.9133,0.0,0.759,0.241
0.0,0.0,1.0,0.0
0.2003,0.135,0.697,0.168
0.4404,0.0,0.633,0.367
0.6588,0.0,0.477,0.523
0.0,0.0,1.0,0.0
-0.7906,0.7,0.3,0.0
0.0,0.0,1.0,0.0
0.6705,0.0,0.522,0.478
0.0,0.0,1.0,0.0
-0.4767,0.437,0.563,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.0772,0.089,0.838,0.073
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.6037,0.119,0.573,0.307
-0.3182,0.223,0.661,0.116
-0.5696,0.128,0.872,0.0
-0.4023,0.172,0.828,0.0
0.6808,0.0,0.728,0.272
-0.4019,0.105,0.895,0.0
-0.1531,0.1,0.828,0.072
0.6486,0.0,0.699,0.301
0.0,0.0,1.0,0.0
0.4767,0.0,0.693,0.307
0.6666,0.0,0.611,0.389
0.327,0.094,0.706,0.199
0.0,0.0,1.0,0.0
0.7906,0.0,0.55,0.45
0.0,0.0,1.0,0.0
0.6765,0.069,0.719,0.212
0.7992,0.0,0.648,0.352
0.0,0.0,1.0,0.0
0.4404,0.0,0.791,0.209
0.6124,0.102,0.647,0.251
0.9245,0.0,0.745,0.255
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.7962,0.041,0.743,0.217
0.5256,0.134,0.611,0.256
0.4404,0.0,0.707,0.293
0.3382,0.0,0.556,0.444
0.6688,0.0,0.621,0.379
0.2617,0.117,0.635,0.248
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.4497,0.371,0.629,0.0
0.6597,0.041,0.788,0.171
0.6597,0.0,0.526,0.474
0.6548,0.075,0.69,0.236
-0.4118,0.318,0.515,0.167
-0.5678,0.336,0.553,0.111
0.5826,0.0,0.775,0.225
0.1759,0.106,0.76,0.135
0.0,0.0,1.0,0.0
0.5413,0.0,0.534,0.466
0.4939,0.0,0.842,0.158
0.4215,0.0,0.714,0.286
-0.3182,0.119,0.881,0.0
0.0,0.0,1.0,0.0
0.2846,0.135,0.648,0.217
0.0,0.0,1.0,0.0
-0.2732,0.156,0.764,0.08
0.5994,0.094,0.653,0.253
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.8074,0.0,0.601,0.399
0.4678,0.145,0.647,0.208
-0.1882,0.197,0.671,0.132
0.0,0.154,0.691,0.154
0.0,0.0,1.0,0.0
-0.5848,0.487,0.513,0.0
-0.0274,0.136,0.734,0.13
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.1531,0.184,0.663,0.153
0.5719,0.0,0.448,0.552
0.25,0.171,0.526,0.303
0.7067,0.0,0.451,0.549
0.5267,0.0,0.673,0.327
0.6124,0.0,0.583,0.417
0.765,0.0,0.602,0.398
0.0,0.0,1.0,0.0
0.3818,0.076,0.761,0.163
0.4588,0.0,0.4,0.6
-0.25,0.167,0.694,0.139
0.3581,0.071,0.754,0.175
0.3367,0.0,0.822,0.178
0.7408,0.0,0.615,0.385
0.4404,0.0,0.674,0.326
-0.5994,0.302,0.698,0.0
0.7685,0.0,0.759,0.241
-0.6187,0.261,0.64,0.099
-0.4019,0.252,0.748,0.0
0.5859,0.0,0.808,0.192
-0.7269,0.289,0.711,0.0
0.0,0.0,1.0,0.0
0.5936,0.0,0.507,0.493
-0.296,0.319,0.5,0.181
0.7788,0.0,0.507,0.493
0.8225,0.041,0.768,0.191
0.0,0.0,1.0,0.0
0.099,0.319,0.32,0.36
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.5815,0.146,0.854,0.0
0.8622,0.0,0.665,0.335
0.9636,0.0,0.673,0.327
0.2263,0.0,0.759,0.241
0.0,0.0,1.0,0.0
0.3071,0.0,0.772,0.228
0.5859,0.0,0.648,0.352
0.0,0.0,1.0,0.0
0.4215,0.0,0.641,0.359
0.5229,0.0,0.471,0.529
0.0,0.0,1.0,0.0
0.7269,0.0,0.534,0.466
0.7096,0.0,0.781,0.219
0.0,0.0,1.0,0.0
0.8765,0.0,0.59,0.41
0.5574,0.0,0.66,0.34
-0.4019,0.307,0.511,0.182
0.7096,0.0,0.831,0.169
-0.0598,0.082,0.844,0.074
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.3612,0.0,0.783,0.217
-0.0069,0.103,0.796,0.102
0.5743,0.0,0.708,0.292
0.4753,0.0,0.244,0.756
0.34,0.0,0.844,0.156
0.5399,0.0,0.838,0.162
-0.5719,0.248,0.667,0.085
-0.3612,0.088,0.912,0.0
0.8309,0.112,0.573,0.315
0.0,0.0,1.0,0.0
0.8176,0.0,0.789,0.211
0.0,0.0,1.0,0.0
-0.7906,0.438,0.562,0.0
0.1779,0.144,0.69,0.166
0.0,0.0,1.0,0.0
0.8126,0.0,0.519,0.481
0.34,0.0,0.556,0.444
-0.4912,0.224,0.776,0.0
0.4215,0.0,0.763,0.237
0.7568,0.0,0.519,0.481
0.5827,0.081,0.723,0.195
0.6652,0.0,0.786,0.214
-0.5267,0.153,0.739,0.108
0.631,0.0,0.591,0.409
-0.2577,0.253,0.747,0.0
0.0,0.0,1.0,0.0
0.4939,0.049,0.772,0.179
0.1901,0.0,0.897,0.103
-0.0265,0.086,0.832,0.082
0.8076,0.126,0.652,0.222
-0.4019,0.114,0.837,0.049
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5994,0.0,0.506,0.494
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.3612,0.0,0.706,0.294
-0.5334,0.526,0.474,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.5267,0.405,0.595,0.0
0.7717,0.096,0.673,0.232
-0.1511,0.117,0.883,0.0
