username,content,date,userlocation,likecount,retweetcount,followers,url
MiceVixen,"Jak Polakom uda się dzisiaj wygrać z Hiszpanią, to postawię Paulo Sousie ołtarzyk. #ESPPOL #strefaeuro",2021-06-19 11:04:16+00:00,,2,0,67,https://twitter.com/MiceVixen/status/1406206189524901889
jolantazasepa,"Mental jako jeden z elementów czy też dopełnienie. 
Do tego umiejętności i ustawienie taktyczne. Wyszliśmy na drugą połowę ustawieni wyżej, był pressing. Kartka dla Krychowiaka zepsuła pomysł Sousy na grę. 
Jestem ciekawa jak ustawi naszych na mecz z Hiszpanią. #ESPPOL https://t.co/nlDmteQqGx",2021-06-19 11:03:41+00:00,Warsaw / Valencia,3,0,19227,https://twitter.com/jolantazasepa/status/1406206042518732802
MarcinWu76,"@mszkolnikowski a dzisiaj co się śniło? Jaki koszmar?
#EURO2020 #ESPPOL #Euro2021",2021-06-19 11:03:19+00:00,"Bavaria, Germany",0,0,99,https://twitter.com/MarcinWu76/status/1406205949480734724
karol90_bzychol,To co jakie typy dziś ? Serce 0-0 rozum 3-1 dla hiszpanów ... #ESPPOL  Do boju #POL 🔥🔥🔥,2021-06-19 11:02:48+00:00,Bydgoszcz,1,0,558,https://twitter.com/karol90_bzychol/status/1406205821223157762
KleszczRex,"Przeżyjmy to jeszcze raz! ❤️ #ESPPOL #POL #POLSPA #SPAPOL

https://t.co/0M6oQAqEJy",2021-06-19 11:01:51+00:00,"Ziemia, pinezka w Warszawie",1,0,904,https://twitter.com/KleszczRex/status/1406205583724793856
pawel1922KKS,Na nich!!! 🇵🇱🙏 #Polska #ESPPOL,2021-06-19 11:01:38+00:00,"Wrocław, Polska",1,0,3,https://twitter.com/pawel1922KKS/status/1406205529094070277
dikjot1,@Dudki76 @kedzog1 Juz za 10 godzin tradycyjne Nic sie nie stało Polacy nic sie nie stało☝️🙄⚽️ #ESPPOL Pzpn Pzpn jebać jebać Pzpn ☝️,2021-06-19 11:01:27+00:00,"Polska,Galicja",0,0,286,https://twitter.com/dikjot1/status/1406205482407186436
mczajka999,No to przed nami jeszcze kilka godzin nadziei. 😉 #EURO2020 #ESPPOL,2021-06-19 11:00:53+00:00,"Rzeszów, Polska",2,0,306,https://twitter.com/mczajka999/status/1406205337561190403
KoltonRoman,"Sekundy przed wyjściem z tunelu w St.Petersburgu… W Sewilli oby inne nastawienie, mobilizacja, interakcja 🤝⚽️🇵🇱 live przed #ESPPOL na #EURO2020 z Rafałem Lebiedzińskim (Madryt) i @MiBiBialonski (Sewilla) na @PrawdaFutbolu na YT! Link https://t.co/lnBcL47fPo https://t.co/9FKjFoZbTf",2021-06-19 10:59:43+00:00,Polska,88,9,376949,https://twitter.com/KoltonRoman/status/1406205043397824516
jolantazasepa,"Ferran Torres o Lewandowskim: ""Nasi obrońcy go zjedzą"".

#ESPPOL #EURO2020 #FerranTorres #Lewandowski https://t.co/pirVMxuP91",2021-06-19 10:58:06+00:00,Warsaw / Valencia,1,0,19227,https://twitter.com/jolantazasepa/status/1406204639104614400
Varajlama,"Ehhh... No i kogo ja chcę oszukać...
#ESPPOL",2021-06-19 10:57:57+00:00,"Wrocław, Polska",0,0,485,https://twitter.com/Varajlama/status/1406204600609390595
Predictool1,"W każdym z 3 ostatnich #EURO #ESP mieli mecz w fazie grupowej, gdzie strzelali przynajmniej 3 bramki:

#EURO2008 na start vs #RUS 4:1, 
#EURO2012 #IRL 4:0 (2 mecz w grupie), 
#EURO2016 #TUR 3:0 (2 mecz w grupie) 

#EURO2020 #ESPPOL #strefaEuro",2021-06-19 10:57:38+00:00,,0,0,7,https://twitter.com/Predictool1/status/1406204520993116160
majorsuchy,"Mood: Jak już macie przegrać to chociaż im połamcie giry
 #ESPPOL",2021-06-19 10:57:14+00:00,(L)elis,0,0,108,https://twitter.com/majorsuchy/status/1406204419595812865
khernvndez,"Argumenty za 🇵🇱:
- piłka jest nieprzewidywalna
- może Hiszpanie będą mieli gorszy dzień
- w końcu coś się nam musi udać
- może Zielińskiemu coś się dziś przestawiło
- Robert, próbuj
- nie mamy nic do stracenia

Argumenty za 🇪🇸:
- wszelkie argumenty merytoryczne
- stadion

#ESPPOL",2021-06-19 10:56:33+00:00,"Lublin, Polska",208,14,1830,https://twitter.com/khernvndez/status/1406204249244160002
MateuszDekiert,"Oby ta nasza ""husaria"" jak mówi @SylwiaDekiert w wywiadzie dla @se_pl nie pogubiła drogi na Sevilie 
A tak serio 5:0 dla Hiszpanii
#ESPPOL #EURO2020
#polesp",2021-06-19 10:56:20+00:00,"Kłodawa,Polska",0,0,22,https://twitter.com/MateuszDekiert/status/1406204195741503488
CzerwoniWON,"Dziś w Sewilli zastosujemy system 4-4-2 
......................i pamiętać zespół.

‼️ ZESPÓŁ i ZAANGAŻOWANIE ‼️

Jedziemy z nimi 💪❤🇵🇱

#POL
#POLSPA
#ESPPOL
#POLESP
#EURO2020 https://t.co/meaj1Ca7lS",2021-06-19 10:51:57+00:00,Polska,15,6,3567,https://twitter.com/CzerwoniWON/status/1406203091632992256
Damiam12191179,Dobra obstawiajcie jaki dzisiaj będzie wynik 🇵🇱Polska - Hiszpania🇪🇸 #EURO2020 #Euro2021 #POL #ESPPOL,2021-06-19 10:51:42+00:00,,0,0,4,https://twitter.com/Damiam12191179/status/1406203029041332227
Daniele91Nap,"Vamos Espana
Polska gowno gowno

#ESPPOL 
#Esp #Pol",2021-06-19 10:51:34+00:00,,0,0,1420,https://twitter.com/Daniele91Nap/status/1406202992517337088
jolantazasepa,"Wszystko będzie zależeć od przygotowania mentalnego. A właśnie to u nas zawsze kuleje. Zbiorowo. Byle przeciwność i już widać rezygnację, odpuszczanie, popełnianie głupich błędów.
Motywacyjnej gadki Sousy starczyło na kwadrans drugiej połowy w meczu ze Słowacją. A dziś? #ESPPOL",2021-06-19 10:50:05+00:00,Warsaw / Valencia,6,0,19227,https://twitter.com/jolantazasepa/status/1406202620897812481
fewawi_fwiends,"Dzisiaj wieczorem piękny meczyk Polska Hiszpania, do boju Hiszpania, tyle powiem ⚽️🇪🇦
Ale każdy niech kibicuje komu chce 
#ESPPOL",2021-06-19 10:49:35+00:00,"Trust me, I'm an engineer ",6,1,5131,https://twitter.com/fewawi_fwiends/status/1406202494812831744
BiblioUkasz,"Wygramy 2:0
#ESPPOL",2021-06-19 10:49:17+00:00,"Ruda Śląska, Polska",3,0,4565,https://twitter.com/BiblioUkasz/status/1406202421370576900
Szuster_00,"Sousa puść to chłopakom przed meczem...
#ESPPOL https://t.co/qZsJgxFppk",2021-06-19 10:47:00+00:00,,77,7,899,https://twitter.com/Szuster_00/status/1406201843856838656
Krzywy94,"🇭🇺-🇫🇷
🇵🇹-🇩🇪
🇪🇸-🇵🇱
Mecz z udziałem naszej reprezentacji w dzisiejszym rozkładzie dnia EURO idealnie pasuje pod ""znajdź niepasujący element""

#ESPPOL #SPAPOL #HISPOL #EURO2020 #strefaeuro",2021-06-19 10:45:48+00:00,"Warszawa, Polska",18,1,936,https://twitter.com/Krzywy94/status/1406201543972491269
PowiatGniezno,"Mieszkańcy Gniezna i Sewilli mogą pochwalić się perełkami architektonicznymi, wyróżniającymi się na tle innych obiektów sakralnych w Europie. To gotyckie Katedry Najświętszej Marii Panny, które powstawały w XIV i XV wieku.
#Gniezno #Sevilla #Hiszpania #Polska #ESPPOL https://t.co/1ovjs5YpjU",2021-06-19 10:44:46+00:00,"Gniezno, Polska",2,1,140,https://twitter.com/PowiatGniezno/status/1406201282529054723
marcin_bratek,"Śmierdzi mi tu okrutnym dla nas łamańcem. Wychodzimy mega skupieni i zmobilizowani, do przerwy prowadzimy 1:0 po golu Klicha, w drugiej połowie długo się bronimy, w ostatnich 10 minutach tracimy 2 gole i adios.
Bolaloby bardziej niż solidne lanie bez nadziei, nie? #ESPPOL",2021-06-19 10:42:02+00:00,Polska,6,0,2569,https://twitter.com/marcin_bratek/status/1406200595795660800
k4tiek4te,"#ESPPOL nikt nie powiedział, że bycie Polakiem to same przyjemności 😂 panika normalnie jak we wrześniu '39 😎",2021-06-19 10:42:02+00:00,,0,0,1893,https://twitter.com/k4tiek4te/status/1406200595099406338
goralznadmorza,"Za moich czasów mówiło się: ""Jeszcze tylko wpierdol i wakacje."".
Piłkarze #POL, to szczęściarze, jeszcze tylko wpierdol i wakacje 6 dni wcześniej.
#ESPPOL #POLESP #EURO2020",2021-06-19 10:41:33+00:00,,0,0,375,https://twitter.com/goralznadmorza/status/1406200474576068610
KPrencina,Będzie 1:0 dla Polski! #ESPPOL https://t.co/01Ulwl93pc,2021-06-19 10:41:29+00:00,Poland,2,0,248,https://twitter.com/KPrencina/status/1406200454841880579
WiktorBurak3,"Chciałbym szukać pozytywów przed dzisiejszym meczem #ESPPOL. Problem w tym, że ostatni (i jedyny) raz wygraliśmy z nimi 41 lat temu, za kadencji śp. Ryszarda Kuleszy, 2:1 po 2 bramkach Andrzeja Iwana.",2021-06-19 10:40:42+00:00,"Tomaszów Mazowiecki, Polska",0,0,608,https://twitter.com/WiktorBurak3/status/1406200260670767105
Salon24pl,"Jak myślicie, @lewy_official strzeli dziś bramkę w meczu #ESPPOL?
https://t.co/LQNNbm5szN",2021-06-19 10:39:59+00:00,Polska,0,0,22625,https://twitter.com/Salon24pl/status/1406200079623495681
MWisniowski98,Gorące typy na mecz o wszystko #ESPPOL na #Euro2020 https://t.co/QitzImOXKZ,2021-06-19 10:39:02+00:00,Bydgoszcz,1,0,30,https://twitter.com/MWisniowski98/status/1406199841395445763
TOTALbetPL,"DOPALAMY TO! 🔥

⚽ PIŁKA NOŻNA
✅ Hiszpania wygra mecz z Polską

EUROBoost ↗️ https://t.co/g8IFXuZOUd

#GraBezPodatku #StawiamyNaSport #NajwyzszeKursy #EURO2020 #ESPPOL #ESP #POL https://t.co/zWRfI4z21r",2021-06-19 10:38:38+00:00,,0,0,2227,https://twitter.com/TOTALbetPL/status/1406199739524206594
lvlaarciiin,"Mamy składy i ustawienie na dzisiejszy mecz

#EURO2020
#HISPOL
#ESPPOL https://t.co/mBVsAGZ97I",2021-06-19 10:37:14+00:00,"Warszawa Bielany, Polska ",5,1,1279,https://twitter.com/lvlaarciiin/status/1406199388775587842
MarekS1999,"Nie obawiam się neczu #ESPPOL, bo i tak nie wierzę w wygraną. #POL na dobre i złe! #EURO2020",2021-06-19 10:37:05+00:00,"Podlaskie, Polska",0,0,232,https://twitter.com/MarekS1999/status/1406199349944754179
historia_org_pl,"Kozły hiszpańskie zatrzymały husarię. @LaczyNasPilka uważajcie dziś na siebie #ESPPOL #Euro2021 #husaria

https://t.co/AyKlTDphiq",2021-06-19 10:34:08+00:00,Poland,3,0,9836,https://twitter.com/historia_org_pl/status/1406198609108946944
K4ddo,"@Szymon99344105 jak wynik obstawiasz dzisiaj ja to myślę że PL GUROM Emmanuel Olisadebe pokiwa Puyola i jebnie w prawy dolny w 82 minucie potem tylko dowieziemy wynik do końca i es

#EURO2020 #ESPPOL",2021-06-19 10:33:23+00:00,,3,0,4,https://twitter.com/K4ddo/status/1406198417332789248
emkaesfan1973,"Jest wiara w narodzie? 
#kadra2021 #EURO2020 #strefaeuro #ESPPOL",2021-06-19 10:31:54+00:00,Polska,0,0,304,https://twitter.com/emkaesfan1973/status/1406198046984179714
Predictool1,"#WC2018 pierwszy mecz porażka 2:1 #Senegal, drugi mecz porażka 3:0 #Kolumbia
#U21 #EURO2017 jeszcze ciekawsze: pierwszy mecz porażka 2:1 #SVK , drugi mecz porażka 3:0 #ENG, a na koniec 2:2 #SWE.
Do trzech razy sztuka czy to tylko przypadek? #EURO2020 #ESPPOL #strefaeuro",2021-06-19 10:31:54+00:00,,0,0,7,https://twitter.com/Predictool1/status/1406198043796557828
DORAT_PL,"Dzisiaj zamiast hymnu ma być śpiewane gromkie urodzinowe sto lat dla Jarka
 #ESPPOL",2021-06-19 10:31:29+00:00,Wschodnia Polska,0,0,405,https://twitter.com/DORAT_PL/status/1406197941761626136
bialymurzyn1,Pytanie na sobotę. Przed którą Szczęsny wróci do domu po meczu z Hiszpanią? #POL #POLSPA #ESPPOL #EURO2020 #strefaeuro,2021-06-19 10:30:54+00:00,,0,0,46,https://twitter.com/bialymurzyn1/status/1406197793950244867
TotolotekPL,"Przypominamy o weekendowej promocji na #EURO2020 - również na mecz #ESPPOL 

Postaw kupon i zgarnij gwarantowany bonus 2⃣5⃣ PLN od #TwójBukmacher 

🌞 Sprawdź szczegóły na https://t.co/fzBw8qxSor https://t.co/TDDmYty1if",2021-06-19 10:30:00+00:00,"Warszawa, Polska",0,2,6186,https://twitter.com/TotolotekPL/status/1406197566342057984
lata8290,Dzisiaj gramy z Hiszpanią ⚽️ Pamiętacie ten mecz? 😉 #ESPPOL https://t.co/oyt1D5YkdJ,2021-06-19 10:29:32+00:00,,102,9,61570,https://twitter.com/lata8290/status/1406197451187441664
s_staszewski,"U hiszpańskich kibiców zaczęła się już nerwóweczka, chyba czują co się święci...😆🇵🇱⚽ #ESPPOL #EURO2020 https://t.co/OAduFD1msQ",2021-06-19 10:28:53+00:00,Warszawa,4,1,42079,https://twitter.com/s_staszewski/status/1406197287995555840
SureBetyPL,"Dziś emocje na szczycie dla kibiców z Polski 🇵🇱

Naszemu stałemu Czytelnikowi zostało na dziś 2 zdarzenia w ""pendingu"" (w trakcie) 🙂

To nasz wychowanek - opisał go jako kupon ""for fun"" (dla zabawy) 😄

#ESPPOL #HUNFRA 

#bukmacherzy #EURO2020 https://t.co/GQsye2LlwO",2021-06-19 10:28:28+00:00,Polska,1,0,1306,https://twitter.com/SureBetyPL/status/1406197181124644866
krystian_surma,"Do przerwy 0:0. Po przerwie tracimy szybko bramke, glowy opuszczone w dół i kończymy 0:3 😀 
#TikiTaka
#ESPPOL",2021-06-19 10:28:25+00:00,"Bergen, Norge",0,0,14,https://twitter.com/krystian_surma/status/1406197170366304257
Antiheero,"- Ej, stażysta, szybko skombinuj jakiś biało-czerowny szalik!
- Ale to szalik Arsenalu
- Wchodzimy live za 5 sekund, dawaj, nikt się nie skapnie!

#EURO2020 #ESPPOL #ESP #POL https://t.co/mKI89TJVo3",2021-06-19 10:25:58+00:00,Polska,350,26,895,https://twitter.com/Antiheero/status/1406196550917885956
KonradBoden,"Jeśli przegramy z Hiszpanią, będzie to bezsprzecznie, bez dwóch zdań, niepodważalnie i nieodwracalnie, wina Tuska.

#ESPPOL #EURO2020",2021-06-19 10:25:37+00:00,on location,0,0,29,https://twitter.com/KonradBoden/status/1406196464083214338
NCZAS1,"Niespodzianka❓😏
#ESPPOL
https://t.co/bvirGPbJVz",2021-06-19 10:24:54+00:00,Warszawa,0,1,1858,https://twitter.com/NCZAS1/status/1406196283971444738
adamtadam_,"Inspiracja na dziś dla Biało-Czerwonych🇵🇱🇵🇱
47 lat temu 7:0 z Haiti;
Wieczorem z też na ""H"" Hiszpanią wystarczy skromne 1:0
#POLSPA #ESPPOL #EURO2020 https://t.co/D6HxyfOaar",2021-06-19 10:23:33+00:00,,0,0,1104,https://twitter.com/adamtadam_/status/1406195942286561280
tororivera,"Sevilla już pełna kibiców! Głównie hiszpańskich, ale Polaków też słychać na razie w barach 🇵🇱🇪🇸😜 #EURO2020 #esppol @sportowy24 @GOL24pl https://t.co/H0NmI3IUzf",2021-06-19 10:22:46+00:00,"Varsovia, Polonia",10,2,218,https://twitter.com/tororivera/status/1406195745800269828
PawlinhosFN,I tak to właśnie wygląda... #ESPPOL https://t.co/ApH1cwqEOc,2021-06-19 10:21:48+00:00,,1,0,33,https://twitter.com/PawlinhosFN/status/1406195502337626116
polsatsport,Mocne słowa @wichniarek18. #Sousa #ESPPOL #ESP #POL #EURO2020  https://t.co/eTjHPnGi5F,2021-06-19 10:20:03+00:00,Polska,6,0,99955,https://twitter.com/polsatsport/status/1406195061197524998
SuperbetPL,"Typujemy wynik meczu #ESPPOL #POLHIS na #Euro2020:
1. Zaobserwuj  @SuperbetPL
2. Podaj dokładny wynik i strzelca gola ⚽  
3. Dodaj hasztag #SuperTyp.
💰 Nagroda: Bonus 50 zł dla 3 najszybszych trafnych typów.
❗ Typować można raz, do godz. 21:00
Konkurs rozstrzygniemy jutro! https://t.co/aOeia3JaW3",2021-06-19 10:19:07+00:00,"Katowice, Polska",21,21,2266,https://twitter.com/SuperbetPL/status/1406194829009293313
Lechu_Urban,"Mieli taką ekipę, że gdyby chcieli, pokulaliby nas 10-0...
A akcja na 2-0 tria Iniesta-Xavi-David Silva długo siedziała w głowie.
Dziś takiej ekipy nie mają, ale i tak są silni. 

#ESPPOL #EURO2020 https://t.co/8vvTwZZmvO",2021-06-19 10:18:47+00:00,"Piła, Polska",1,0,1186,https://twitter.com/Lechu_Urban/status/1406194743395205127
Bukmacherzy_PL,"🇵🇱 Mecz #ESPPOL zadecyduje o losach polskiej reprezentacji na #EURO2020. Jak ten mecz widzą nasi eksperci i co musi się stać, żebyśmy awansowali do fazy pucharowej? 

Sprawdźcie najnowsze #LecąTypy 🚀

https://t.co/WgFdGBuleQ",2021-06-19 10:17:49+00:00,Poland,5,7,827,https://twitter.com/Bukmacherzy_PL/status/1406194502612787200
mateusz_patyk,"1974 – W swym drugim meczu grupowym podczas rozgrywanych w RFN X Mistrzostwach Świata w Piłce Nożnej #POL pokonała w Monachium Haiti 7:0.

Niech to będzie dobry omen. ⚽️🙏 #POLSPA #ESPPOL",2021-06-19 10:17:18+00:00,Warsaw,0,0,248,https://twitter.com/mateusz_patyk/status/1406194368835371011
p1073,Szykują się zmiany w naszej reprezentacji na mecz 🇵🇱 z Hiszpanią 🇪🇸 #EURO2020  Prognozowany skład wyjściowy #ESPPOL https://t.co/vInt5dKZcT,2021-06-19 10:16:02+00:00,Ruthenia Rubra,0,0,449,https://twitter.com/p1073/status/1406194051167236098
Tomasz_Stodolny,"Ale wiecie, że jak z Hiszpanią i Szwecją zagramy ""na zero"", to w kronikach po wsze czasy zostanie, że najlepszym snajperem PL na #EURO2020 był Szczęsny? ;) 

#ESPPOL",2021-06-19 10:15:18+00:00,,3,0,660,https://twitter.com/Tomasz_Stodolny/status/1406193867955769344
JaTenObcy,"#ESPPOL wszystkim, którzy naszej reprezentacji odmawiają krzty godnosci przypominam, że mecz o honor jest w środę a nie dzisiaj.",2021-06-19 10:14:15+00:00,"Mazowieckie, Polska",0,0,207,https://twitter.com/JaTenObcy/status/1406193603173572612
niezapo_minajka,"Jak Polska wygrywa to jest zajebiście a jak przegrywa to każdy miesza ją z błotem, albo jesteś zawsze z nimi albo cię nie ma,  proste 
#POL #esppol #ESPPOL #EURO2020",2021-06-19 10:13:03+00:00,,0,0,177,https://twitter.com/niezapo_minajka/status/1406193302232354816
Karol25215041,Dzisiaj nasi rozbiją bank... #ESPPOL https://t.co/jDJjaJDKWB,2021-06-19 10:11:35+00:00,,0,0,3,https://twitter.com/Karol25215041/status/1406192930407206912
Filozofiasportu,Czy dzisiaj uda nam się uniknąć takich rażących błędów w obronie jak w poprzednim meczu z Hiszpanami? Warto się przyjrzeć i wieczorem porównać. #POLSPA #ESPPOL #EURO2020 @W_Kowal https://t.co/Pn8rMWgH0K,2021-06-19 10:11:06+00:00,"Kraków, Polska",0,0,156,https://twitter.com/Filozofiasportu/status/1406192809141575683
SantiagoElCule,"Dzisiaj w wielu regionach 🇵🇱Polski temperatura przebija 🇪🇸hiszpańskie upały. Zatem… kto będzie miał ewentualną wymówkę? Najprawdopodobniej nam się jednak przyda😂
#EURO2020 #ESPPOL #POL @FootrollPL 
PS. No i stan murawy nienajlepszy🥲 https://t.co/J3wJ45nP2b",2021-06-19 10:11:05+00:00,,1,0,1225,https://twitter.com/SantiagoElCule/status/1406192808420163585
etotopl,"Już wiecie od kogo wzięli 𝐇𝐔𝐒𝐀𝐑𝐙𝐘 ⁉️🧐 Dzisiaj 𝐄𝐃𝐄𝐊 𝐒𝐇𝐎𝐖 poprawi Wam nastrój przed #ESPPOL 😅 #POLSPA #EURO2020 

Cała mowa przed 𝐄𝐔𝐑𝐎➡️ https://t.co/FdMU5O0I0B https://t.co/SzzRL0A1Dk",2021-06-19 10:10:46+00:00,"Warszawa, Mazowieckie",2,0,8957,https://twitter.com/etotopl/status/1406192727671427074
JestemZWiochy,"Ostatnio jedna pani w radio stwierdziła, że są trzy pewne rzeczy w życiu:
- śmierć,
- podatki,
- poziom gry polskiej reprezentacji.
No cóż... Na pierwsze nie mamy wpływu, ale pozostałe zawsze można podnieść!
#jestemzwiochy #euro2020 #EspPol #laczynaspilka #meczowszystko #podatki",2021-06-19 10:10:01+00:00,Polska,1,0,9,https://twitter.com/JestemZWiochy/status/1406192538701242370
JustynaKrupa77,@jan_mazi Tu szerzej było na ten temat: https://t.co/cNJ2kxxkiz  #ESPPOL,2021-06-19 10:09:26+00:00,Górny Śląsk / Małopolska,0,0,2895,https://twitter.com/JustynaKrupa77/status/1406192390105337859
CionaSport,"Co sądzą #ESP media przed meczem #ESPPOL? Zapraszam na mój przegląd prasy prosto z Sewilli! #EuroCiona #EURO2020 

https://t.co/mbgJM8ylCF https://t.co/oBwRyAB4G5",2021-06-19 10:08:54+00:00,,1,0,3472,https://twitter.com/CionaSport/status/1406192254939770880
jogurtowy,"Oczekiwania przed meczem są tak niskie, że jedna dobra akcja będzie pozytywnym zaskoczeniem. ;) #ESPPOL",2021-06-19 10:08:26+00:00,Łódź,2,0,1108,https://twitter.com/jogurtowy/status/1406192137700614147
tsumidesho,"Postaram się nie pisać nic głupiego podczas meczu #ESP i #POL 

Z naciskiem na POSTARAM SIĘ.
#ESPPOL #EURO2020",2021-06-19 10:07:40+00:00,Śląsk Cieszyński SCI  / PL,17,0,2315,https://twitter.com/tsumidesho/status/1406191946977230850
Filozofiasportu,"Moi sąsiedzi typują Hiszpania - Polska 
typ 1: 5 - 0
typ 2: jak Niemcy z Brazylią w półfinale 2014
typ 3: każdy wynik mniejszy niż 3 - 0 to sukces. 
Myślę, że tak źle to nie było nawet za Gomułki. #ESPPOL #EURO2020 @W_Kowal",2021-06-19 10:03:41+00:00,"Kraków, Polska",0,0,156,https://twitter.com/Filozofiasportu/status/1406190946094661632
BetclicPolska,"KONKURS 🇪🇸🆚🇵🇱

Zasady:
🔍obserwuj @BetclicPolska 
🔁retweet
📝wytypuj wynik meczu #ESPPOL + podaj strzelca OSTATNIEGO gola + dodaj #KonkursBetclic i swój login z Betclic📲

Do zgarnięcia 2x50zł!💸

Czas do g. 21. Powodzenia👌 https://t.co/1t8BuaH6su",2021-06-19 10:01:00+00:00,Polska,25,38,4678,https://twitter.com/BetclicPolska/status/1406190268072796161
NStyczynsky,Jeżeli mamy dzisiaj przegrać (choć liczę na jakiś cud) to chciałbym zobaczyć u naszych zawodników ogień w oczach i walkę od pierwszej do ostatniej minuty @LaczyNasPilka #ESPPOL,2021-06-19 09:59:34+00:00,,2,0,6,https://twitter.com/NStyczynsky/status/1406189909195563009
jacekzmazowsza,"Obyśmy dziś wieczorem nie musieli przeżywać tego, co 11 lat temu przy okazji towarzyskiego meczu.
🇪🇸 vs 🇵🇱
Niektórzy twierdzą że to był najgorszy mecz ówczesnej kadry,ja uważam że to była różnica klas,różnica w technice,taktyce i podejściu do sportu.
#ESPPOL https://t.co/YgyqvSCaWS",2021-06-19 09:59:17+00:00,,0,0,386,https://twitter.com/jacekzmazowsza/status/1406189836285980675
Kuba_M,"Krąg życia kibica, czyli im bliżej meczu, tym mocniej wybrzmiewa ""a może...?"" #ESPPOL",2021-06-19 09:59:17+00:00,Warsaw,4,0,136,https://twitter.com/Kuba_M/status/1406189836273397763
Siobukai,"@hockeygoaliepl Kiedyś poległ Real Madryt to i reprezentacja Hiszpanii jest do ogrania. Przydałaby się powtórka strzelecka tym razem w koszulce z orłem na piersi.
#ESPPOL https://t.co/QynchO6bwo",2021-06-19 09:58:51+00:00,,0,0,694,https://twitter.com/Siobukai/status/1406189728010063872
wjakobik,"🇪🇸 🇵🇱 Polska może nie wygrać z Hiszpanią w piłkę ale przynajmniej okazało się, że da się pozbierać myszy i nietoperze ze szlaku #BalticPipe w 🇩🇰 więc Pan Andrzej znów będzie miał problem z promocją Gazpromu. Warto się cieszyć małymi rzeczami:) #ESPPOL",2021-06-19 09:57:56+00:00,Polska,105,15,22088,https://twitter.com/wjakobik/status/1406189498845876229
luvmygriff,nie wiem czy chce to dziś oglądać żeby stracić telewizor #ESPPOL,2021-06-19 09:57:43+00:00,Poland,2,0,1085,https://twitter.com/luvmygriff/status/1406189444529639425
ToKul80,Byłem na meczu Polska-Portugalia w Chorzowie w 2006. Pojechaliśmy z kumplami „pośmiać się z Rasiaka” a wygraliśmy 2-1. Tej atmosfery po wygranej nie zapomnę nigdy. Dzisiaj naszym życzę aby podobnie jak wtedy sprawili nam niespodziankę #POLSPA #ESPPOL #EURO2020,2021-06-19 09:57:23+00:00,"Rybnik, Polska",3,0,102,https://twitter.com/ToKul80/status/1406189359494270983
FAIRYS0EUN,"coz to juz dzisiaj prawda,,,, #EURO2020 #ESPPOL https://t.co/YHvB6VIK9M",2021-06-19 09:56:31+00:00,she!her,0,0,805,https://twitter.com/FAIRYS0EUN/status/1406189141541408773
8_katie8,Skoro dzisiaj 19.06 to  1:9 czy 0:6 #ESPPOL,2021-06-19 09:55:36+00:00,"Gdańsk, Polska",0,0,252,https://twitter.com/8_katie8/status/1406188908644343815
AlfredHugecock1,"Dziwne, 9 godzin do meczu, a ja nadal uważam, że pojadą z nami bez mydła.

#ESPPOL https://t.co/fibhpBwM26",2021-06-19 09:55:34+00:00,,5,0,4101,https://twitter.com/AlfredHugecock1/status/1406188901434331138
MarcinMalawko,"Nastał dzień Sądu Ostatecznego. Przez czyściec, do piekła😈, za grzechy. Do przodu, Polsko! 🇵🇱⚽ #StrefaEuro #EURO2020 #ESPPOL #POL",2021-06-19 09:55:10+00:00,"Białystok, Polska",5,0,1187,https://twitter.com/MarcinMalawko/status/1406188801509277702
792Skok,"Dzisiaj dzień na sportowo. @_2liga_ finał o @_1liga_ @KaliskiKKS - @skraczwa i Bartek Putno. @CLJ_U18 i mecz @akademiapogoni z @AP_Zaglebie i Kuba Szynkielewski , mecz o Mistrzostwo Polski, później beniaminek 4 ligi zach. @Jeziorakszczecin - @wybrzezerewrewal a na koniec #ESPPOL",2021-06-19 09:54:28+00:00,"Sławno, Polska",2,0,351,https://twitter.com/792Skok/status/1406188626711658497
polskieskokiRIP,Przykazania kibica reprezentacji Polski przed meczem z Hiszpanią #ESPPOL #EURO2020 @Polsport @Sportowy_Kanal #StrefaKibica https://t.co/BYViGcdzgu,2021-06-19 09:53:13+00:00,czarna dziura,1,0,14,https://twitter.com/polskieskokiRIP/status/1406188308506595328
sporczyk,Przygotowania do #ESPPOL oficjalnie rozpoczęte :-) https://t.co/sFxgdUgamE,2021-06-19 09:52:56+00:00,"Płock, Polska",12,0,231,https://twitter.com/sporczyk/status/1406188238205825024
Payne1981,"Będzie ""polska husaria"" 🇵🇱💪😍?  
#ESPPOL #EURO2020   👇
https://t.co/ofTXn8f4vj https://t.co/0lfQk2wuI8",2021-06-19 09:51:40+00:00,,11,1,2305,https://twitter.com/Payne1981/status/1406187919170322434
pszk93,"Polska vs walec
#ESPPOL",2021-06-19 09:50:29+00:00,"Pruszcz Gdański, Polska",0,0,10,https://twitter.com/pszk93/status/1406187622439981058
stspolska,"➤ Zapisz się do akcji: 
➤ Wpłać depozyt. 💰
➤ Zagraj kupon ze zdarzeniem dotyczącym meczu #ESP vs #POL, spełniając podane warunki.
➤ Zgarnij bonus od wpłaconych środków. Nawet 100 PLN. 🎁

#JesteśGotowy na #ESPPOL. #WYGRAJEURO. https://t.co/n9pIiWDO2C",2021-06-19 09:50:04+00:00,Polska,2,0,12861,https://twitter.com/stspolska/status/1406187518589030400
